date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-21,47.0,66.0,49.0,25.0,41.0,57.0,19.51219512195122,28.0,75.0,66.0,44.0,23.0,84.0,41.0,50.5050505050505,89.0,74.0,70.0,73.0,49.0,69.39161370823324
2020-10-22,37.0,87.0,27.0,15.0,41.0,32.0,34.14634146341464,66.0,100.0,43.0,28.0,23.0,90.0,24.0,34.343434343434346,100.0,56.0,59.0,100.0,60.0,68.4503734265906
2020-10-23,71.0,32.0,69.0,73.0,80.0,61.0,63.414634146341456,35.0,26.0,76.0,64.0,66.0,53.0,76.0,65.65656565656566,27.0,52.0,51.0,28.0,62.0,73.28253218488834
2020-10-24,67.0,54.0,96.0,58.0,27.0,49.0,79.26829268292683,66.0,65.0,35.0,77.0,66.0,65.0,98.0,72.72727272727273,85.0,58.0,63.0,81.0,46.0,84.7455289610123
2020-10-25,53.0,30.0,81.0,51.0,61.0,85.0,100.0,16.0,29.0,62.0,51.0,78.0,45.0,41.0,45.45454545454545,37.0,85.0,13.0,18.0,45.0,66.50437945613433
2020-10-26,16.0,41.0,50.0,50.0,29.0,43.0,20.73170731707317,19.0,31.0,74.0,39.0,51.0,40.0,67.0,28.282828282828284,53.0,37.0,38.0,43.0,45.0,52.80510099334075
2020-10-27,60.0,45.0,26.0,48.0,56.0,36.0,51.21951219512196,23.0,44.0,70.0,53.0,38.0,60.0,52.0,54.54545454545455,51.0,48.0,57.0,15.0,52.0,60.88772875960182
2020-10-28,40.0,54.0,31.0,62.0,45.0,51.0,51.21951219512196,41.0,34.0,58.0,54.0,43.0,43.0,69.0,33.333333333333336,30.0,36.0,57.0,46.0,52.0,60.29087193101668
2020-10-29,29.0,48.0,31.0,43.0,38.0,30.0,56.09756097560975,54.0,38.0,40.0,32.0,21.0,48.0,39.0,21.21212121212121,45.0,46.0,56.0,80.0,42.0,54.2496119999636
2020-10-30,58.0,38.0,61.0,50.0,38.0,69.0,75.60975609756099,44.0,81.0,68.0,52.0,74.0,84.0,45.0,52.52525252525253,55.0,52.0,61.0,74.0,46.0,76.33181421522316
2020-10-31,27.0,54.0,69.0,57.0,85.0,72.0,70.73170731707317,35.0,58.0,76.0,57.0,65.0,65.0,63.0,65.65656565656566,55.0,52.0,73.0,61.0,41.0,77.83840203523836
2020-11-01,66.0,71.0,41.0,58.0,93.0,50.0,85.36585365853658,100.0,58.0,57.0,52.0,47.0,95.0,38.0,47.47474747474747,56.0,46.0,80.0,67.0,36.0,80.58890448391244
2020-11-02,43.0,53.0,76.0,55.0,92.0,88.0,100.0,70.0,52.0,67.0,61.0,84.0,69.0,50.0,94.94949494949495,54.0,80.0,45.0,84.0,82.0,90.70325894491123
2020-11-03,63.0,53.0,51.0,55.0,70.0,63.0,74.39024390243901,49.0,43.0,62.0,41.0,63.0,47.0,72.0,57.57575757575758,64.0,34.0,61.0,69.0,27.0,72.49823179249073
2020-11-04,66.0,65.0,78.0,50.0,100.0,45.0,74.39024390243901,40.0,47.0,52.0,56.0,72.0,71.0,41.0,48.48484848484848,58.0,53.0,55.0,67.0,41.0,76.44455490254389
2020-11-05,46.0,54.0,48.0,56.0,41.0,51.0,81.70731707317074,50.0,49.0,85.0,39.0,35.0,49.0,64.0,45.45454545454545,27.0,65.0,24.0,55.0,60.0,66.42062603883687
2020-11-06,43.0,28.0,15.0,14.0,11.0,34.0,36.58536585365854,35.0,46.0,39.0,10.0,26.0,41.0,44.0,31.313131313131308,34.0,29.0,30.0,15.0,23.0,37.895795552912226
2020-11-07,46.0,40.0,65.0,49.0,52.0,52.0,46.34146341463415,61.0,35.0,65.0,60.0,79.0,39.0,47.0,33.333333333333336,47.0,24.0,58.0,36.0,39.0,63.084759511807135
2020-11-08,48.0,26.0,50.0,61.0,96.0,64.0,90.24390243902441,39.0,51.0,62.0,51.0,52.0,11.0,49.0,74.74747474747474,27.0,70.0,28.0,38.0,56.0,67.64059743785097
2020-11-09,92.0,67.0,97.0,32.0,71.0,68.0,81.70731707317074,57.0,79.0,67.0,46.0,48.0,42.0,95.0,68.68686868686869,58.0,81.0,61.0,59.0,55.0,85.87279217484175
2020-11-10,64.0,49.0,88.0,56.0,99.0,69.0,95.1219512195122,45.0,52.0,80.0,100.0,91.0,64.0,79.0,79.79797979797979,65.0,81.0,56.0,60.0,74.0,93.74649131922249
2020-11-11,100.0,100.0,64.0,77.0,57.0,81.0,52.4390243902439,51.0,68.0,70.0,65.0,55.0,71.0,99.0,100.0,82.0,84.0,100.0,67.0,100.0,100.0
2020-11-12,44.0,63.0,21.0,33.0,50.0,50.0,82.92682926829268,27.0,62.0,63.0,63.0,37.0,54.0,51.0,53.535353535353536,94.0,35.0,31.0,55.0,23.0,64.30200138264169
2020-11-13,60.0,74.0,63.0,80.0,73.0,65.0,57.3170731707317,18.0,77.0,64.0,64.0,48.0,92.0,40.0,60.60606060606061,55.0,41.0,36.0,61.0,61.0,77.09557131658553
2020-11-14,70.0,59.0,63.0,52.0,67.0,60.0,84.14634146341461,50.0,38.0,50.0,64.0,54.0,48.0,100.0,53.535353535353536,33.0,71.0,46.0,73.0,81.0,78.82926865085805
2020-11-15,54.0,53.0,62.0,62.0,61.0,76.0,63.414634146341456,49.0,42.0,82.0,75.0,42.0,88.0,57.0,87.87878787878788,65.0,83.0,62.0,66.0,52.0,83.08027733921763
2020-11-16,68.0,91.0,52.0,61.0,66.0,69.0,43.90243902439025,62.0,66.0,68.0,83.0,58.0,84.0,57.0,43.43434343434343,54.0,57.0,56.0,75.0,74.0,83.47182895467532
2020-11-17,63.0,43.0,51.0,55.0,55.0,69.0,75.60975609756099,35.0,57.0,67.0,56.0,74.0,52.0,51.0,67.67676767676768,44.0,75.0,46.0,74.0,41.0,74.59229069507036
2020-11-18,64.0,49.0,79.0,61.0,72.0,50.0,70.73170731707317,31.0,53.0,41.0,74.0,65.0,42.0,63.0,59.595959595959606,20.0,71.0,26.0,60.0,38.0,70.57795285067294
2020-11-19,49.0,34.0,62.0,28.0,55.0,45.0,45.121951219512205,45.0,43.0,87.0,21.0,43.0,47.0,56.0,32.323232323232325,29.0,29.0,20.0,40.0,37.0,54.90629497835452
2020-11-20,35.0,60.0,27.0,33.0,28.0,66.0,46.34146341463415,47.0,20.0,41.0,27.0,39.0,55.0,53.0,44.444444444444436,62.0,42.0,59.0,63.0,24.0,56.483339742137794
2020-11-21,33.0,27.0,69.0,72.0,73.0,38.0,70.73170731707317,45.0,32.0,63.0,69.0,65.0,35.0,76.0,52.52525252525253,22.0,84.0,34.0,39.0,67.0,69.08319298610223
2020-11-22,93.0,76.0,75.0,41.0,87.0,50.0,92.6829268292683,55.0,70.0,77.0,76.0,66.0,48.0,63.0,59.595959595959606,61.0,98.0,63.0,56.0,52.0,88.0681947874312
2020-11-23,59.0,44.0,62.0,62.0,45.0,80.0,58.536585365853654,50.0,53.0,74.0,63.0,65.0,54.0,68.0,86.86868686868686,65.0,95.0,83.0,66.0,33.0,82.0508780860229
2020-11-24,29.0,62.0,5.0,51.0,55.0,39.0,62.19512195121951,53.0,56.0,62.0,46.0,32.0,68.0,50.0,26.262626262626267,34.0,46.0,80.0,34.0,27.0,59.44243560747724
2020-11-25,51.0,42.0,65.0,54.0,59.0,24.0,73.17073170731706,39.0,42.0,50.0,35.0,47.0,31.0,71.0,46.464646464646464,47.0,51.0,44.0,29.0,27.0,60.10184811404767
2020-11-26,53.0,43.0,51.0,70.0,60.0,30.0,63.414634146341456,49.0,56.0,57.0,67.0,58.0,37.0,56.0,58.585858585858595,54.0,63.0,46.0,65.0,23.0,68.67783410821606
2020-11-27,49.0,57.0,51.0,37.0,44.0,44.0,37.804878048780495,31.0,42.0,67.0,15.0,69.0,47.0,39.0,37.373737373737384,64.0,40.0,61.0,70.0,41.0,61.10890035290725
2020-11-28,47.0,41.0,50.0,50.0,35.0,32.0,41.46341463414634,39.0,51.0,49.0,28.0,64.0,51.0,49.0,23.232323232323232,37.0,62.0,60.0,53.0,35.0,58.162047458992824
2020-11-29,48.0,53.0,56.0,41.0,66.0,22.0,56.09756097560975,34.0,57.0,37.0,46.0,53.0,63.0,75.0,23.232323232323232,64.0,38.0,77.0,54.0,20.0,63.71031629165982
2020-11-30,66.0,52.0,75.0,59.0,53.0,63.0,74.39024390243901,31.0,37.0,88.0,61.0,52.0,31.0,50.0,71.71717171717172,39.0,62.0,29.0,39.0,45.0,69.85098851219803
2020-12-01,58.0,42.0,45.0,36.0,59.0,58.0,62.19512195121951,22.0,65.0,77.0,51.0,52.0,36.0,33.0,46.464646464646464,29.0,51.0,60.0,29.0,45.0,61.98234937034893
2020-12-02,66.0,23.0,40.0,40.0,59.0,38.0,67.07317073170732,60.0,42.0,55.0,65.0,46.0,72.0,60.0,56.56565656565657,57.0,56.0,44.0,39.0,49.0,67.03464218200078
2020-12-03,42.0,61.0,45.0,45.0,48.0,43.0,48.78048780487804,74.0,55.0,77.0,25.0,56.0,46.0,16.0,61.61616161616161,29.0,45.0,64.0,29.0,67.0,63.3258997586363
2020-12-04,57.0,52.0,55.0,40.0,64.0,43.0,79.26829268292683,34.0,32.0,60.0,50.0,41.0,66.0,38.0,77.77777777777777,38.0,73.0,49.0,29.0,45.0,66.28354306804394
2020-12-05,52.0,46.0,33.0,35.0,41.0,37.0,74.39024390243901,38.0,35.0,48.0,50.0,46.0,67.0,42.0,45.45454545454545,52.0,49.0,38.0,37.0,64.0,60.244996703017286
2020-12-06,32.0,47.0,56.0,30.0,60.0,32.0,96.34146341463415,43.0,46.0,68.0,22.0,46.0,63.0,43.0,46.464646464646464,64.0,56.0,66.0,43.0,60.0,66.07362479267158
2020-12-07,33.0,47.0,45.0,68.0,64.0,58.0,73.17073170731706,65.0,32.0,77.0,76.0,52.0,72.0,88.0,61.61616161616161,33.0,100.0,29.0,58.0,68.0,77.73464804011097
2020-12-08,29.0,51.0,50.0,40.0,69.0,62.0,80.48780487804878,56.0,50.0,44.0,55.0,47.0,46.0,66.0,82.82828282828281,47.0,62.0,63.0,29.0,50.0,69.92929883528956
2020-12-09,28.0,56.0,20.0,31.0,42.0,33.0,42.68292682926829,34.0,69.0,33.0,40.0,31.0,66.0,54.0,31.313131313131308,43.0,34.0,59.0,62.0,36.0,54.74761521442199
2020-12-10,57.0,67.0,56.0,50.0,54.0,62.0,37.804878048780495,53.0,42.0,50.0,56.0,78.0,84.0,56.0,41.414141414141405,39.0,51.0,35.0,39.0,59.0,69.14552519394415
2020-12-11,30.0,40.0,32.0,14.0,28.0,15.0,45.121951219512205,50.0,63.0,35.0,37.0,33.0,38.0,40.0,43.43434343434343,31.0,6.0,47.0,66.0,43.0,47.72176179391614
2020-12-12,16.0,38.0,23.0,31.0,60.0,27.0,54.878048780487795,45.0,53.0,31.0,29.0,23.0,59.0,43.0,34.343434343434346,38.0,32.0,56.0,55.0,20.0,49.77336136925904
2020-12-13,49.0,59.0,52.0,52.0,37.0,55.0,56.09756097560975,65.0,53.0,32.0,47.0,54.0,100.0,44.0,47.47474747474747,72.0,77.0,56.0,61.0,36.0,71.56565895997953
2020-12-14,48.0,33.0,36.0,51.0,65.0,29.0,74.39024390243901,48.0,23.0,45.0,36.0,47.0,67.0,51.0,47.47474747474747,5.0,80.0,15.0,25.0,37.0,55.90535017851275
2020-12-15,65.0,49.0,73.0,48.0,73.0,75.0,70.73170731707317,23.0,29.0,81.0,69.0,54.0,64.0,91.0,54.54545454545455,65.0,77.0,46.0,56.0,38.0,77.83120310419183
2020-12-16,75.0,50.0,48.0,29.0,28.0,46.0,71.95121951219512,55.0,34.0,47.0,48.0,60.0,54.0,58.0,60.60606060606061,46.0,59.0,52.0,72.0,57.0,68.06600478002636
2020-12-17,67.0,41.0,33.0,49.0,58.0,52.0,80.48780487804878,47.0,35.0,36.0,44.0,34.0,45.0,54.0,56.56565656565657,47.0,55.0,65.0,47.0,49.0,64.46989130891093
2020-12-18,71.0,38.0,52.0,42.0,49.0,56.0,78.04878048780488,81.0,59.0,44.0,64.0,54.0,54.0,63.0,60.60606060606061,83.0,71.0,46.0,39.0,62.0,75.58800980523141
2020-12-19,59.0,71.0,31.0,34.0,47.0,48.0,15.853658536585364,38.0,74.0,28.0,45.0,39.0,52.0,62.0,38.38383838383838,54.0,42.0,62.0,60.0,45.0,61.242296066334866
2020-12-20,49.0,43.0,39.0,65.0,48.0,100.0,47.5609756097561,51.0,66.0,65.0,59.0,100.0,68.0,64.0,67.67676767676768,44.0,66.0,58.0,51.0,70.0,79.12445674807205
2020-12-21,71.0,16.0,52.0,32.0,37.0,44.0,50.0,35.0,42.0,26.0,29.0,54.0,47.0,32.0,30.303030303030305,60.0,45.0,23.0,49.0,31.0,52.17588888042895
2020-12-22,33.0,16.0,65.0,48.0,50.0,79.0,86.58536585365853,25.0,27.0,78.0,53.0,61.0,6.0,71.0,54.54545454545455,11.0,99.0,23.0,34.0,58.0,63.37346697486392
2020-12-23,23.0,58.0,49.0,33.0,73.0,53.0,46.34146341463415,38.0,23.0,27.0,50.0,32.0,45.0,27.0,13.131313131313133,42.0,55.0,62.0,36.0,22.0,52.31646756275003
