date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-11-15,100.0,69.6969696969697,97.22222222222223,100.0,26.0,35.384615384615394,64.0625,47.61904761904761,100.0,100.0,95.58823529411764,32.631578947368425,98.59154929577463,79.0,63.0,100.0,0.0,95.83333333333331,100.0,100.0,100.0
2020-11-16,0.0,0.0,45.83333333333334,32.0,0.0,0.0,29.6875,90.4761904761905,31.578947368421048,24.0,0.0,0.0,30.985915492957748,0.0,20.0,46.66666666666666,89.1304347826087,31.25,0.0,0.0,31.34385010840652
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.578947368421048,24.0,45.58823529411765,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,8.052955111332054
2020-11-18,32.0,0.0,47.22222222222222,0.0,0.0,33.846153846153854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,31.25,0.0,0.0,11.253156605941536
2020-11-19,0.0,66.66666666666667,45.83333333333334,0.0,25.0,66.15384615384616,29.6875,0.0,31.578947368421048,0.0,0.0,0.0,30.985915492957748,25.0,0.0,0.0,45.65217391304348,31.25,0.0,63.95348837209303,30.68939575877558
2020-11-20,33.0,35.353535353535364,0.0,0.0,0.0,35.384615384615394,0.0,0.0,0.0,0.0,47.058823529411775,32.631578947368425,32.394366197183096,0.0,0.0,25.33333333333333,47.82608695652174,31.25,0.0,0.0,21.28312799018384
2020-11-21,36.0,0.0,51.38888888888889,35.0,0.0,36.92307692307692,34.375,52.38095238095239,0.0,26.0,0.0,33.68421052631579,0.0,28.0,0.0,26.66666666666667,0.0,0.0,0.0,0.0,23.95398091087561
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,63.0,98.989898989899,91.66666666666669,63.0,24.0,100.0,31.25,92.85714285714286,63.157894736842096,24.0,89.70588235294117,90.52631578947368,94.3661971830986,50.0,59.0,24.0,45.65217391304348,31.25,32.25806451612903,31.3953488372093,79.75884732675729
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,0.0,33.333333333333336,45.83333333333334,32.0,25.0,0.0,31.25,0.0,31.578947368421048,0.0,0.0,30.52631578947368,0.0,0.0,0.0,0.0,45.65217391304348,0.0,0.0,0.0,18.28848914785466
2020-11-26,32.0,0.0,0.0,0.0,25.0,33.846153846153854,31.25,47.61904761904761,0.0,0.0,45.58823529411765,0.0,30.985915492957748,0.0,0.0,24.0,0.0,31.25,32.25806451612903,32.55813953488372,24.34854706421761
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,35.0,0.0,50.0,35.0,27.0,36.92307692307692,0.0,0.0,0.0,0.0,0.0,0.0,33.80281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.470393806435425
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,32.0,33.333333333333336,91.66666666666669,32.0,100.0,100.0,31.25,0.0,31.578947368421048,47.0,0.0,30.52631578947368,30.985915492957748,50.0,20.0,0.0,91.30434782608695,91.66666666666669,62.903225806451616,96.51162790697674,64.64891789829592
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,0.0,33.333333333333336,0.0,32.0,0.0,0.0,0.0,0.0,32.89473684210526,0.0,45.58823529411765,30.52631578947368,32.394366197183096,26.0,20.0,24.0,0.0,0.0,0.0,32.55813953488372,20.55622421089033
2020-12-08,0.0,33.333333333333336,0.0,0.0,0.0,33.846153846153854,31.25,47.61904761904761,0.0,24.0,0.0,30.52631578947368,0.0,25.0,20.0,0.0,45.65217391304348,0.0,0.0,32.55813953488372,21.519254095051394
2020-12-09,32.0,34.343434343434346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,32.394366197183096,0.0,20.0,24.0,0.0,0.0,0.0,0.0,11.081647634371901
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,34.375,0.0,0.0,26.0,50.0,33.68421052631579,0.0,0.0,0.0,26.66666666666667,50.0,0.0,35.483870967741936,0.0,17.028089253922207
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,34.343434343434346,94.44444444444444,32.0,25.0,33.846153846153854,0.0,47.61904761904761,32.89473684210526,0.0,47.058823529411775,31.578947368421048,30.985915492957748,51.0,0.0,24.0,93.47826086956522,0.0,32.25806451612903,0.0,40.57527816515252
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,35.353535353535364,0.0,0.0,26.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,33.87096774193548,33.72093023255814,12.308369961591866
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.0,0.0,0.0,36.0,0.0,38.46153846153846,0.0,0.0,0.0,0.0,51.470588235294116,0.0,35.2112676056338,28.0,0.0,0.0,0.0,0.0,35.483870967741936,0.0,14.929069441519065
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,35.353535353535364,0.0,68.0,0.0,35.384615384615394,32.8125,50.0,68.42105263157895,25.0,0.0,0.0,0.0,53.0,21.0,0.0,0.0,33.333333333333336,0.0,0.0,28.06703456438977
2020-12-23,0.0,71.71717171717172,100.0,0.0,54.0,35.384615384615394,100.0,100.0,34.21052631578947,0.0,100.0,100.0,100.0,55.0,66.0,25.33333333333333,0.0,100.0,69.35483870967742,34.883720930232556,76.15720588758542
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,40.625,59.523809523809526,42.10526315789474,31.0,0.0,0.0,0.0,33.0,26.0,30.66666666666667,0.0,39.583333333333336,41.935483870967744,0.0,22.891976412548466
2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,34.0,35.353535353535364,48.611111111111114,33.0,53.0,70.76923076923076,32.8125,100.0,67.10526315789474,50.0,48.529411764705884,64.21052631578948,32.394366197183096,26.0,21.0,25.33333333333333,95.65217391304348,64.58333333333333,67.74193548387096,33.72093023255814,66.71524669928571
2020-12-28,0.0,35.353535353535364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.529411764705884,32.631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.743732482727549
2020-12-29,34.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.631578947368425,0.0,27.0,0.0,25.33333333333333,0.0,33.333333333333336,0.0,34.883720930232556,14.857180516994731
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8421052631579,27.0,0.0,0.0,36.619718309859145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6768454779479685
2021-01-03,37.0,38.38383838383838,0.0,36.0,28.0,38.46153846153846,35.9375,52.38095238095239,36.8421052631579,0.0,0.0,34.736842105263165,0.0,0.0,0.0,0.0,0.0,35.416666666666664,37.096774193548384,0.0,27.2662517251971
2021-01-04,64.0,65.65656565656566,0.0,0.0,25.0,33.846153846153854,31.25,0.0,0.0,0.0,0.0,61.05263157894736,30.985915492957748,0.0,0.0,0.0,45.65217391304348,0.0,32.25806451612903,0.0,25.90015429635286
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06,0.0,0.0,47.22222222222222,0.0,0.0,33.846153846153854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.115926997520456
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904761904761,32.89473684210526,0.0,0.0,0.0,0.0,26.0,21.0,0.0,0.0,0.0,32.25806451612903,33.72093023255814,12.859824179319409
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11,0.0,0.0,45.83333333333334,31.0,24.0,0.0,29.6875,45.23809523809525,31.578947368421048,23.0,0.0,0.0,0.0,0.0,19.0,24.0,45.65217391304348,0.0,0.0,31.3953488372093,23.28714611757617
2021-01-12,0.0,67.67676767676768,93.05555555555556,32.0,0.0,33.846153846153854,0.0,92.85714285714286,31.578947368421048,24.0,0.0,62.10526315789475,30.985915492957748,51.0,20.0,24.0,91.30434782608695,31.25,32.25806451612903,0.0,47.7139319024889
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14,0.0,0.0,47.22222222222222,0.0,0.0,0.0,0.0,47.61904761904761,32.89473684210526,25.0,0.0,31.578947368421048,0.0,26.0,21.0,0.0,47.82608695652174,0.0,0.0,0.0,18.552137827873022
2021-01-15,34.0,35.353535353535364,48.611111111111114,33.0,26.0,0.0,32.8125,0.0,0.0,25.0,0.0,0.0,32.394366197183096,26.0,21.0,0.0,0.0,0.0,0.0,0.0,20.880316213766424
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,0.0,0.0,47.22222222222222,0.0,25.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,30.985915492957748,25.0,0.0,24.0,0.0,31.25,0.0,0.0,13.787983130331574
2021-01-19,32.0,33.333333333333336,0.0,31.0,0.0,32.30769230769231,0.0,45.23809523809525,31.578947368421048,0.0,0.0,29.47368421052632,0.0,25.0,0.0,0.0,0.0,0.0,30.64516129032258,0.0,19.312183310577687
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21,0.0,0.0,0.0,32.0,25.0,0.0,31.25,0.0,32.89473684210526,0.0,45.58823529411765,30.52631578947368,0.0,0.0,41.0,48.0,45.65217391304348,31.25,64.51612903225806,0.0,28.424102679673737
