date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-16,48.0,80.0,68.0,44.0,32.0,42.0,75.0,43.0,40.0,0.0,31.0,70.0,33.0,35.0,41.0,53.0,86.73469387755102,71.0,49.0,58.0,66.34119256239758
2020-10-17,27.0,18.0,32.0,66.0,48.0,23.0,34.0,35.0,76.0,30.0,45.0,16.0,24.0,26.0,30.0,30.0,19.387755102040817,47.0,41.0,13.0,45.14971357375984
2020-10-18,0.0,0.0,11.0,16.0,36.0,16.0,17.0,12.0,0.0,15.0,23.0,32.0,0.0,40.0,31.0,0.0,19.387755102040817,0.0,0.0,0.0,17.809888815156892
2020-10-19,12.0,61.0,57.0,85.0,52.0,40.0,0.0,31.0,26.0,38.0,20.0,40.0,52.0,22.0,67.0,77.0,50.0,13.0,35.0,44.0,54.54693192129034
2020-10-20,66.0,75.0,36.0,68.0,40.0,45.0,42.0,30.0,75.0,49.0,57.0,13.0,40.0,22.0,13.0,74.0,47.95918367346939,26.0,80.0,21.0,61.04738559878659
2020-10-21,34.0,15.0,0.0,28.0,41.0,60.0,57.0,41.0,76.0,38.0,29.0,40.0,20.0,56.0,67.0,38.0,74.48979591836735,53.0,24.0,33.0,54.712151785593356
2020-10-22,34.0,76.0,28.0,57.0,21.0,60.0,44.0,31.0,26.0,76.0,20.0,54.0,42.0,77.0,79.0,38.0,66.3265306122449,94.0,24.0,22.0,64.32334340000814
2020-10-23,58.0,46.0,10.0,14.0,53.0,55.0,73.0,42.0,39.0,77.0,30.0,0.0,21.0,45.0,41.0,66.0,50.0,69.0,36.0,45.0,57.7321542232635
2020-10-24,26.0,35.0,64.0,32.0,35.0,45.0,33.0,35.0,15.0,43.0,34.0,46.0,35.0,75.0,15.0,57.0,46.938775510204074,45.0,0.0,100.0,54.21107514795303
2020-10-25,12.0,16.0,20.0,59.0,11.0,57.0,31.0,11.0,42.0,27.0,11.0,15.0,33.0,47.0,42.0,27.0,88.77551020408163,44.0,25.0,23.0,42.58745141588008
2020-10-26,43.0,15.0,45.0,54.0,20.0,44.0,27.0,10.0,25.0,36.0,0.0,51.0,30.0,54.0,38.0,24.0,55.102040816326536,51.0,23.0,41.0,45.52890670494711
2020-10-27,22.0,0.0,0.0,14.0,20.0,26.0,28.0,20.0,0.0,36.0,48.0,13.0,0.0,43.0,25.0,50.0,40.81632653061224,39.0,23.0,21.0,31.11008789155077
2020-10-28,55.0,45.0,27.0,95.0,60.0,71.0,85.0,70.0,75.0,99.0,76.0,53.0,100.0,22.0,77.0,100.0,71.42857142857143,52.0,23.0,76.0,88.41835836459421
2020-10-29,100.0,89.0,82.0,14.0,60.0,65.0,70.0,30.0,100.0,63.0,67.0,79.0,61.0,86.0,77.0,99.0,40.81632653061224,52.0,69.0,43.0,89.37311249847644
2020-10-30,70.0,40.0,33.0,37.0,36.0,41.0,25.0,53.0,89.0,67.0,51.0,83.0,54.0,48.0,57.0,79.0,43.877551020408156,47.0,72.0,19.0,69.33681829877712
2020-10-31,43.0,58.0,18.0,0.0,19.0,57.0,27.0,38.0,48.0,36.0,0.0,51.0,10.0,32.0,37.0,48.0,23.469387755102037,26.0,33.0,42.0,42.898931487926774
2020-11-01,22.0,59.0,18.0,41.0,49.0,39.0,84.0,50.0,37.0,37.0,38.0,39.0,50.0,86.0,89.0,61.0,48.979591836734684,78.0,23.0,42.0,65.76021451497135
2020-11-02,21.0,42.0,34.0,51.0,37.0,60.0,26.0,0.0,12.0,57.0,27.0,24.0,19.0,10.0,48.0,46.0,53.061224489795926,12.0,43.0,40.0,43.933587031594904
2020-11-03,20.0,65.0,33.0,73.0,27.0,40.0,50.0,44.0,55.0,100.0,52.0,71.0,27.0,58.0,80.0,76.0,100.0,93.0,61.0,57.0,78.43609918608905
2020-11-04,9.0,74.0,23.0,45.0,50.0,21.0,47.0,25.0,42.0,41.0,32.0,67.0,34.0,18.0,32.0,31.0,72.44897959183673,22.0,48.0,27.0,50.462480193930205
2020-11-05,29.0,26.0,16.0,36.0,35.0,51.0,61.0,9.0,33.0,32.0,17.0,23.0,52.0,38.0,44.0,43.0,20.40816326530612,34.0,30.0,46.0,44.81927384515378
2020-11-06,60.0,66.0,65.0,61.0,36.0,75.0,62.0,36.0,68.0,45.0,17.0,23.0,62.0,48.0,46.0,22.0,65.3061224489796,35.0,60.0,48.0,66.37911187551632
2020-11-07,67.0,52.0,39.0,24.0,35.0,56.0,49.0,17.0,65.0,43.0,33.0,34.0,35.0,28.0,100.0,65.0,56.122448979591844,45.0,40.0,47.0,61.721807667826816
2020-11-08,21.0,28.0,0.0,39.0,10.0,43.0,0.0,19.0,12.0,12.0,9.0,12.0,0.0,21.0,0.0,12.0,23.469387755102037,13.0,11.0,31.0,21.000528161861297
2020-11-09,30.0,14.0,25.0,26.0,9.0,24.0,13.0,18.0,23.0,11.0,18.0,36.0,0.0,30.0,24.0,23.0,66.3265306122449,12.0,11.0,20.0,28.75502769464119
2020-11-10,30.0,13.0,25.0,37.0,65.0,12.0,52.0,74.0,47.0,34.0,27.0,49.0,55.0,60.0,47.0,69.0,67.34693877551021,49.0,21.0,30.0,57.29066507766689
2020-11-11,10.0,40.0,16.0,12.0,18.0,29.0,38.0,9.0,34.0,11.0,9.0,48.0,18.0,20.0,23.0,22.0,43.877551020408156,72.0,10.0,29.0,33.96757898728349
2020-11-12,21.0,28.0,9.0,38.0,47.0,19.0,26.0,9.0,12.0,35.0,18.0,37.0,19.0,31.0,24.0,23.0,90.81632653061224,24.0,22.0,10.0,36.02063894042606
2020-11-13,21.0,28.0,26.0,39.0,37.0,37.0,40.0,47.0,36.0,47.0,45.0,37.0,57.0,31.0,36.0,23.0,44.897959183673464,25.0,33.0,30.0,47.771563223683316
2020-11-14,10.0,14.0,17.0,39.0,28.0,49.0,13.0,0.0,24.0,23.0,18.0,25.0,9.0,42.0,12.0,46.0,45.91836734693877,0.0,11.0,20.0,29.59060684443602
2020-11-15,53.0,100.0,17.0,39.0,38.0,43.0,13.0,10.0,24.0,24.0,37.0,38.0,59.0,42.0,25.0,59.0,54.08163265306123,37.0,22.0,41.0,51.4334854620062
2020-11-16,10.0,40.0,25.0,25.0,27.0,23.0,25.0,18.0,11.0,22.0,9.0,24.0,27.0,20.0,23.0,11.0,43.877551020408156,36.0,20.0,29.0,31.1141506750992
2020-11-17,10.0,55.0,42.0,13.0,28.0,36.0,39.0,28.0,23.0,46.0,9.0,12.0,0.0,41.0,36.0,11.0,29.59183673469388,37.0,32.0,10.0,35.67394807762625
2020-11-18,30.0,68.0,33.0,37.0,18.0,30.0,13.0,28.0,46.0,46.0,18.0,24.0,28.0,10.0,36.0,34.0,29.59183673469388,49.0,63.0,38.0,45.030538589672396
2020-11-19,41.0,68.0,25.0,49.0,27.0,30.0,26.0,27.0,34.0,34.0,34.0,47.0,36.0,20.0,46.0,45.0,43.877551020408156,36.0,32.0,20.0,47.83656776045829
2020-11-20,11.0,28.0,17.0,39.0,28.0,37.0,40.0,19.0,12.0,23.0,9.0,12.0,29.0,21.0,48.0,58.0,45.91836734693877,0.0,33.0,0.0,33.83756991373357
2020-11-21,52.0,42.0,9.0,52.0,9.0,24.0,26.0,19.0,24.0,47.0,18.0,0.0,19.0,10.0,36.0,0.0,45.91836734693877,0.0,22.0,30.0,32.17859996478921
2020-11-22,11.0,58.0,26.0,40.0,19.0,64.0,27.0,39.0,61.0,24.0,0.0,38.0,39.0,42.0,50.0,48.0,15.306122448979592,38.0,56.0,21.0,47.533213255508464
2020-11-23,10.0,14.0,25.0,13.0,37.0,49.0,52.0,28.0,35.0,23.0,36.0,37.0,28.0,30.0,12.0,58.0,37.755102040816325,25.0,11.0,30.0,39.20179845885078
2020-11-24,30.0,66.0,33.0,37.0,9.0,47.0,50.0,27.0,56.0,44.0,43.0,59.0,36.0,48.0,57.0,33.0,36.734693877551024,70.0,31.0,47.0,57.05096084830921
2020-11-25,39.0,52.0,41.0,36.0,26.0,11.0,25.0,43.0,22.0,33.0,26.0,35.0,62.0,38.0,45.0,54.0,50.0,23.0,40.0,29.0,48.44192250917512
2020-11-26,21.0,41.0,8.0,13.0,18.0,48.0,26.0,27.0,11.0,11.0,35.0,36.0,18.0,20.0,24.0,34.0,29.59183673469388,24.0,10.0,29.0,32.09057298790645
2020-11-27,20.0,27.0,8.0,25.0,36.0,64.0,89.0,45.0,11.0,22.0,17.0,12.0,46.0,49.0,24.0,22.0,43.877551020408156,24.0,32.0,29.0,42.85965791362523
2020-11-28,0.0,13.0,8.0,12.0,9.0,24.0,13.0,18.0,11.0,11.0,26.0,24.0,0.0,0.0,12.0,0.0,14.285714285714285,24.0,21.0,20.0,17.272247125580638
2020-11-29,32.0,0.0,9.0,0.0,19.0,25.0,40.0,9.0,12.0,24.0,18.0,38.0,38.0,10.0,12.0,24.0,23.469387755102037,0.0,0.0,20.0,23.455803686298943
2020-11-30,10.0,0.0,0.0,12.0,9.0,34.0,13.0,18.0,11.0,0.0,9.0,12.0,9.0,10.0,23.0,11.0,21.428571428571427,12.0,21.0,10.0,16.28634498449371
2020-12-01,40.0,54.0,25.0,25.0,27.0,23.0,26.0,9.0,11.0,0.0,0.0,24.0,18.0,20.0,12.0,23.0,29.59183673469388,0.0,42.0,20.0,28.44083910022887
2020-12-02,20.0,14.0,8.0,25.0,18.0,17.0,25.0,18.0,11.0,0.0,26.0,12.0,18.0,0.0,12.0,0.0,72.44897959183673,23.0,31.0,29.0,25.17977817201826
2020-12-03,10.0,14.0,8.0,0.0,9.0,18.0,39.0,9.0,12.0,23.0,9.0,0.0,0.0,40.0,35.0,11.0,44.897959183673464,24.0,10.0,0.0,20.962608848742573
2020-12-04,20.0,0.0,8.0,25.0,18.0,23.0,0.0,9.0,34.0,11.0,17.0,24.0,0.0,10.0,12.0,11.0,29.59183673469388,0.0,31.0,10.0,19.416042577971584
2020-12-05,21.0,28.0,17.0,26.0,10.0,12.0,27.0,48.0,12.0,12.0,9.0,25.0,28.0,10.0,37.0,35.0,15.306122448979592,12.0,32.0,20.0,28.952749827331697
2020-12-06,21.0,14.0,25.0,13.0,9.0,24.0,0.0,0.0,0.0,23.0,9.0,12.0,0.0,10.0,12.0,34.0,44.897959183673464,12.0,32.0,10.0,20.232662071207052
2020-12-07,10.0,13.0,25.0,24.0,27.0,35.0,13.0,18.0,23.0,11.0,0.0,12.0,9.0,0.0,35.0,22.0,36.734693877551024,24.0,10.0,0.0,23.07525629392884
2020-12-08,10.0,68.0,25.0,62.0,18.0,41.0,38.0,18.0,46.0,55.0,17.0,48.0,54.0,39.0,57.0,22.0,43.877551020408156,12.0,21.0,39.0,48.69923213390934
2020-12-09,40.0,27.0,42.0,62.0,55.0,48.0,76.0,45.0,57.0,56.0,35.0,36.0,27.0,59.0,35.0,78.0,59.18367346938776,60.0,32.0,39.0,64.24750477377067
2020-12-10,41.0,55.0,17.0,38.0,28.0,61.0,52.0,46.0,46.0,46.0,63.0,73.0,47.0,69.0,48.0,46.0,59.18367346938776,85.0,32.0,40.0,65.84011592475726
2020-12-11,21.0,43.0,69.0,66.0,39.0,31.0,27.0,29.0,24.0,24.0,37.0,38.0,0.0,42.0,12.0,24.0,37.755102040816325,51.0,33.0,41.0,45.70496065871264
2020-12-12,22.0,43.0,26.0,26.0,29.0,31.0,40.0,29.0,37.0,24.0,28.0,51.0,48.0,21.0,13.0,48.0,38.775510204081634,52.0,33.0,21.0,43.84826857707777
2020-12-13,33.0,30.0,9.0,27.0,20.0,39.0,28.0,30.0,13.0,25.0,19.0,26.0,20.0,11.0,0.0,12.0,39.795918367346935,26.0,0.0,21.0,28.454381712056986
2020-12-14,21.0,28.0,25.0,25.0,28.0,24.0,26.0,19.0,12.0,23.0,0.0,0.0,28.0,10.0,24.0,47.0,15.306122448979592,0.0,22.0,20.0,26.36475670697851
2020-12-15,32.0,42.0,17.0,65.0,38.0,43.0,40.0,38.0,48.0,70.0,18.0,50.0,29.0,10.0,37.0,58.0,22.448979591836732,62.0,45.0,31.0,52.7850381224523
2020-12-16,22.0,73.0,27.0,55.0,39.0,26.0,41.0,20.0,25.0,49.0,38.0,52.0,30.0,32.0,38.0,12.0,39.795918367346935,13.0,34.0,42.0,46.96848634227597
2020-12-17,45.0,30.0,46.0,28.0,20.0,40.0,14.0,40.0,38.0,63.0,20.0,53.0,31.0,44.0,40.0,38.0,57.14285714285714,67.0,24.0,11.0,49.71221949865251
2020-12-18,12.0,16.0,20.0,15.0,21.0,27.0,45.0,11.0,27.0,26.0,21.0,56.0,21.0,23.0,41.0,13.0,34.693877551020414,28.0,24.0,23.0,33.49087905093376
2020-12-19,0.0,49.0,30.0,15.0,44.0,57.0,31.0,33.0,69.0,54.0,43.0,0.0,55.0,12.0,42.0,68.0,43.877551020408156,14.0,38.0,47.0,49.429178911444865
2020-12-20,36.0,82.0,100.0,76.0,100.0,100.0,93.0,100.0,69.0,41.0,64.0,100.0,44.0,47.0,71.0,27.0,97.95918367346937,100.0,100.0,59.0,100.0
2020-12-21,68.0,61.0,47.0,100.0,31.0,80.0,100.0,83.0,78.0,77.0,100.0,81.0,62.0,100.0,54.0,64.0,90.81632653061224,95.0,83.0,44.0,99.45964978805813
2020-12-22,46.0,48.0,10.0,44.0,32.0,27.0,44.0,31.0,27.0,52.0,30.0,57.0,32.0,23.0,27.0,65.0,68.36734693877551,42.0,37.0,11.0,49.99255156349454
2020-12-23,49.0,49.0,40.0,30.0,44.0,21.0,46.0,11.0,27.0,54.0,53.0,57.0,34.0,36.0,56.0,54.0,44.897959183673464,57.0,38.0,59.0,57.0617949377717
