date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-11-28,56.0,34.0,43.0,32.0,74.0,55.0,67.36842105263158,45.0,36.0,46.0,64.0,62.0,54.0,44.0,60.82474226804123,42.857142857142854,45.555555555555564,52.22222222222222,34.0,59.18367346938776,67.79234787964486
2020-11-29,34.0,67.0,43.0,37.0,56.0,56.0,54.73684210526316,77.0,49.0,42.0,59.0,51.0,30.0,55.0,39.17525773195877,50.0,63.33333333333334,42.22222222222222,17.0,66.3265306122449,66.56593524829472
2020-11-30,66.0,100.0,44.0,48.0,39.0,50.0,85.26315789473685,64.0,82.0,47.0,80.0,96.0,40.0,49.0,100.0,10.714285714285714,61.111111111111114,55.555555555555564,78.0,93.87755102040815,86.81100336351842
2020-12-01,40.0,40.0,44.0,47.0,62.0,55.0,73.6842105263158,63.0,76.0,65.0,58.0,23.0,31.0,54.0,45.360824742268036,16.666666666666668,51.111111111111114,46.66666666666666,51.0,59.18367346938776,67.43295136482246
2020-12-02,60.0,59.0,34.0,38.0,71.0,83.0,60.0,75.0,43.0,55.0,57.0,45.0,44.0,64.0,58.762886597938135,65.47619047619048,56.66666666666666,51.111111111111114,36.0,53.061224489795926,74.66348473694184
2020-12-03,55.0,35.0,24.0,43.0,61.0,50.0,48.42105263157895,29.0,64.0,78.0,47.0,56.0,61.0,49.0,53.60824742268043,55.952380952380956,41.111111111111114,65.55555555555556,66.0,40.81632653061224,68.89996340616538
2020-12-04,30.0,60.0,29.0,33.0,33.0,71.0,36.8421052631579,40.0,53.0,42.0,48.0,72.0,53.0,54.0,69.0721649484536,55.952380952380956,71.1111111111111,55.555555555555564,51.0,87.75510204081633,70.36914482080452
2020-12-05,56.0,50.0,47.0,57.0,60.0,48.0,46.31578947368421,51.0,36.0,35.0,63.0,49.0,29.0,38.0,38.14432989690722,42.857142857142854,33.333333333333336,46.66666666666666,67.0,32.6530612244898,62.33661308406012
2020-12-06,57.0,39.0,54.0,42.0,37.0,61.0,74.73684210526315,58.0,60.0,41.0,100.0,25.0,60.0,61.0,49.48453608247422,80.95238095238095,63.33333333333334,46.66666666666666,68.0,52.04081632653061,76.0864002964614
2020-12-07,76.0,65.0,29.0,67.0,55.0,38.0,78.94736842105263,34.0,49.0,42.0,84.0,67.0,81.0,54.0,69.0721649484536,72.61904761904762,86.66666666666669,60.0,87.0,59.18367346938776,84.45258828904522
2020-12-08,46.0,35.0,48.0,38.0,54.0,54.0,60.0,45.0,38.0,46.0,42.0,62.0,35.0,68.0,49.48453608247422,50.0,62.22222222222222,14.444444444444445,56.0,46.938775510204074,63.96035582327347
2020-12-09,25.0,35.0,43.0,28.0,49.0,59.0,60.0,51.0,38.0,32.0,68.0,45.0,35.0,73.0,14.43298969072165,27.380952380952376,45.555555555555564,42.22222222222222,71.0,40.81632653061224,59.40398690573534
2020-12-10,51.0,40.0,54.0,43.0,73.0,61.0,24.210526315789476,52.0,71.0,46.0,74.0,11.0,63.0,60.0,74.22680412371135,66.66666666666667,56.66666666666666,46.66666666666666,41.0,29.59183673469388,69.88044964860643
2020-12-11,21.0,21.0,41.0,30.0,64.0,58.0,45.26315789473684,72.0,23.0,34.0,67.0,24.0,33.0,47.0,25.77319587628866,29.761904761904763,15.555555555555555,28.88888888888889,32.0,24.489795918367342,49.59706328265084
2020-12-12,23.0,45.0,22.0,33.0,25.0,50.0,21.05263157894737,20.0,37.0,42.0,55.0,45.0,35.0,39.0,34.02061855670103,44.047619047619044,45.555555555555564,42.22222222222222,40.0,53.061224489795926,50.55485447283011
2020-12-13,41.0,51.0,61.0,22.0,75.0,88.0,34.736842105263165,59.0,44.0,42.0,42.0,39.0,36.0,67.0,62.886597938144334,58.33333333333334,41.111111111111114,58.88888888888889,24.0,54.08163265306123,67.39021998709192
2020-12-14,46.0,45.0,44.0,63.0,33.0,22.0,30.52631578947368,58.0,83.0,52.0,27.0,46.0,36.0,50.0,60.82474226804123,51.19047619047619,46.66666666666666,28.88888888888889,42.0,77.55102040816327,63.45936692831782
2020-12-15,75.0,63.0,30.0,45.0,40.0,58.0,37.89473684210526,42.0,34.0,73.0,54.0,71.0,47.0,51.0,42.2680412371134,100.0,64.44444444444444,54.444444444444436,48.0,61.224489795918366,73.46505371623726
2020-12-16,32.0,68.0,51.0,75.0,46.0,29.0,64.21052631578948,55.0,75.0,64.0,44.0,48.0,33.0,42.0,68.04123711340206,71.42857142857143,64.44444444444444,58.88888888888889,59.0,92.85714285714286,76.8037814236509
2020-12-17,39.0,76.0,37.0,52.0,30.0,54.0,87.36842105263158,31.0,48.0,55.0,57.0,31.0,68.0,54.0,53.60824742268043,78.57142857142857,90.0,51.111111111111114,56.0,64.28571428571429,74.92380182939355
2020-12-18,76.0,35.0,34.0,33.0,32.0,45.0,70.52631578947368,87.0,44.0,48.0,74.0,33.0,51.0,23.0,45.360824742268036,64.28571428571429,53.33333333333334,70.0,35.0,74.48979591836735,69.20501260988091
2020-12-19,51.0,50.0,49.0,48.0,34.0,62.0,30.52631578947368,79.0,41.0,23.0,46.0,77.0,22.0,55.0,55.670103092783506,27.380952380952376,57.77777777777778,58.88888888888889,38.0,43.877551020408156,63.895163550751626
2020-12-20,66.0,78.0,63.0,49.0,50.0,50.0,64.21052631578948,38.0,64.0,36.0,83.0,67.0,29.0,58.0,31.958762886597942,72.61904761904762,46.66666666666666,30.0,46.0,61.224489795918366,72.9536439441428
2020-12-21,46.0,52.0,39.0,44.0,44.0,50.0,34.736842105263165,33.0,50.0,32.0,54.0,59.0,46.0,28.0,57.7319587628866,57.14285714285714,46.66666666666666,47.77777777777778,47.0,61.224489795918366,62.559461419595614
2020-12-22,66.0,53.0,23.0,50.0,13.0,19.0,49.47368421052632,0.0,64.0,60.0,18.0,66.0,52.0,28.0,40.20618556701031,39.285714285714285,54.444444444444436,37.77777777777778,54.0,62.24489795918368,57.18407651341764
2020-12-23,50.0,37.0,66.0,35.0,49.0,68.0,60.0,57.0,34.0,63.0,26.0,35.0,55.0,55.0,18.55670103092784,34.52380952380953,37.77777777777778,45.555555555555564,13.0,51.020408163265316,59.94431359309379
2020-12-24,37.0,36.0,56.0,21.0,48.0,40.0,52.631578947368425,42.0,31.0,0.0,31.0,33.0,13.0,29.0,28.8659793814433,32.142857142857146,30.0,20.0,15.0,34.693877551020414,42.43430263647893
2020-12-25,40.0,8.0,46.0,53.0,52.0,69.0,94.73684210526315,90.0,26.0,22.0,83.0,53.0,42.0,85.0,31.958762886597942,26.190476190476193,32.22222222222222,14.444444444444445,56.0,36.734693877551024,64.71417258175879
2020-12-26,54.0,53.0,79.0,36.0,75.0,74.0,83.15789473684211,77.0,73.0,48.0,87.0,76.0,60.0,51.0,59.793814432989684,50.0,92.22222222222223,27.777777777777782,23.0,70.40816326530613,84.1072991198926
2020-12-27,28.0,28.0,74.0,53.0,54.0,68.0,92.63157894736842,88.0,45.0,45.0,88.0,39.0,43.0,61.0,34.02061855670103,46.42857142857143,48.88888888888889,32.22222222222222,63.0,72.44897959183673,74.29744939813163
2020-12-28,57.0,56.0,55.0,48.0,83.0,48.0,100.0,87.0,48.0,58.0,52.0,64.0,39.0,56.0,74.22680412371135,48.80952380952381,64.44444444444444,58.88888888888889,51.0,52.04081632653061,80.8120104808453
2020-12-29,25.0,44.0,49.0,18.0,56.0,49.0,53.68421052631579,65.0,27.0,40.0,47.0,42.0,33.0,43.0,55.670103092783506,34.52380952380953,38.888888888888886,52.22222222222222,38.0,66.3265306122449,59.06117291439992
2020-12-30,53.0,26.0,57.0,31.0,43.0,57.0,31.578947368421048,37.0,56.0,36.0,55.0,29.0,41.0,38.0,31.958762886597942,42.857142857142854,58.88888888888889,12.222222222222221,40.0,53.061224489795926,55.84672376674305
2020-12-31,36.0,49.0,48.0,27.0,47.0,85.0,93.68421052631581,56.0,46.0,39.0,59.0,24.0,44.0,55.0,48.45360824742268,39.285714285714285,14.444444444444445,25.555555555555557,50.0,24.489795918367342,61.32297148563348
2021-01-01,60.0,52.0,72.0,57.0,66.0,33.0,64.21052631578948,60.0,73.0,55.0,47.0,67.0,26.0,66.0,37.11340206185567,50.0,23.33333333333333,21.11111111111111,15.0,52.04081632653061,67.10550777797067
2021-01-02,14.0,21.0,86.0,20.0,98.0,75.0,67.36842105263158,94.0,30.0,13.0,51.0,23.0,18.0,74.0,26.804123711340214,53.57142857142857,35.555555555555564,25.555555555555557,7.0,8.16326530612245,56.617619525502704
2021-01-03,40.0,72.0,63.0,37.0,79.0,50.0,71.57894736842105,89.0,57.0,30.0,61.0,51.0,41.0,76.0,45.360824742268036,64.28571428571429,52.22222222222222,36.66666666666666,40.0,84.6938775510204,76.79956998517032
2021-01-04,71.0,70.0,46.0,51.0,100.0,41.0,71.57894736842105,43.0,100.0,40.0,68.0,97.0,48.0,68.0,53.60824742268043,84.52380952380952,71.1111111111111,40.0,71.0,51.020408163265316,86.56332265723253
2021-01-05,65.0,60.0,31.0,52.0,24.0,36.0,46.31578947368421,37.0,47.0,35.0,23.0,90.0,38.0,37.0,42.2680412371134,71.42857142857143,50.0,60.0,44.0,57.14285714285714,63.695469305575244
2021-01-06,49.0,43.0,41.0,51.0,35.0,53.0,64.21052631578948,55.0,58.0,65.0,45.0,24.0,43.0,32.0,58.762886597938135,53.57142857142857,48.88888888888889,50.0,44.0,43.877551020408156,64.44649621902363
2021-01-07,21.0,64.0,41.0,56.0,59.0,53.0,71.57894736842105,55.0,52.0,49.0,34.0,48.0,33.0,42.0,37.11340206185567,17.857142857142858,64.44444444444444,44.444444444444436,55.0,37.755102040816325,62.95751909704506
2021-01-08,50.0,33.0,58.0,53.0,48.0,55.0,73.6842105263158,76.0,60.0,36.0,18.0,43.0,29.0,16.0,38.14432989690722,48.80952380952381,66.66666666666667,67.77777777777777,22.0,19.387755102040817,61.36046451143503
2021-01-09,46.0,51.0,19.0,67.0,64.0,64.0,77.89473684210526,37.0,49.0,36.0,40.0,44.0,40.0,44.0,56.70103092783504,71.42857142857143,40.0,30.0,33.0,75.51020408163265,66.34649507598397
2021-01-10,52.0,77.0,18.0,86.0,28.0,35.0,38.94736842105263,66.0,83.0,41.0,27.0,72.0,57.0,50.0,56.70103092783504,92.85714285714286,52.22222222222222,76.66666666666667,39.0,67.34693877551021,75.11205954872129
2021-01-11,59.0,63.0,52.0,92.0,53.0,58.0,51.57894736842106,55.0,69.0,64.0,56.0,48.0,66.0,42.0,62.886597938144334,70.23809523809524,37.77777777777778,68.8888888888889,76.0,50.0,80.40538431312262
2021-01-12,87.0,75.0,41.0,86.0,41.0,64.0,71.57894736842105,67.0,70.0,79.0,50.0,54.0,100.0,47.0,74.22680412371135,95.23809523809523,76.66666666666667,100.0,98.0,100.0,99.41261569549158
2021-01-13,53.0,57.0,30.0,54.0,35.0,52.0,56.842105263157904,60.0,62.0,24.0,33.0,76.0,41.0,36.0,56.70103092783504,58.33333333333334,57.77777777777778,38.888888888888886,42.0,73.46938775510205,67.11919634041774
2021-01-14,38.0,52.0,31.0,55.0,23.0,69.0,45.26315789473684,78.0,69.0,34.0,66.0,48.0,52.0,26.0,62.886597938144334,70.23809523809524,60.0,30.0,49.0,50.0,67.88498693621641
2021-01-15,62.0,34.0,11.0,43.0,74.0,68.0,47.368421052631575,71.0,48.0,62.0,47.0,38.0,49.0,38.0,39.17525773195877,92.85714285714286,45.555555555555564,36.66666666666666,57.0,45.91836734693877,67.9626449672461
2021-01-16,38.0,37.0,55.0,35.0,55.0,69.0,45.26315789473684,57.0,48.0,35.0,59.0,21.0,61.0,37.0,43.29896907216496,69.04761904761905,44.444444444444436,46.66666666666666,38.0,66.3265306122449,64.63069175765703
2021-01-17,100.0,55.0,42.0,100.0,48.0,34.0,52.631578947368425,57.0,67.0,63.0,20.0,48.0,77.0,30.0,54.639175257731964,88.09523809523809,94.44444444444444,45.555555555555564,88.0,86.73469387755102,84.22449124796077
2021-01-18,85.0,57.0,55.0,55.0,69.0,58.0,82.10526315789474,77.0,74.0,53.0,55.0,100.0,51.0,78.0,56.70103092783504,40.476190476190474,47.77777777777778,57.77777777777778,59.0,67.34693877551021,86.04781434253022
2021-01-19,53.0,57.0,65.0,50.0,80.0,86.0,82.10526315789474,66.0,62.0,63.0,44.0,70.0,32.0,61.0,61.855670103092784,58.33333333333334,58.88888888888889,47.77777777777778,69.0,55.102040816326536,82.26966334666106
2021-01-20,46.0,51.0,83.0,58.0,55.0,100.0,80.0,92.0,33.0,52.0,80.0,28.0,27.0,60.0,45.360824742268036,45.23809523809525,77.77777777777777,52.22222222222222,72.0,70.40816326530613,81.32341635997862
2021-01-21,53.0,68.0,71.0,50.0,35.0,74.0,75.78947368421052,65.0,68.0,49.0,60.0,88.0,47.0,71.0,73.1958762886598,77.38095238095238,64.44444444444444,38.888888888888886,48.0,43.877551020408156,82.16963967414424
