date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-24,96.0,60.0,100.0,59.0,100.0,45.0,0.0,91.0,81.0,72.5,46.0,81.0,26.37362637362637,0.0,27.0,27.0,48.0,56.470588235294116,26.37362637362637,87.0,97.02058712692066
2020-10-25,0.0,58.0,20.0,0.0,0.0,21.0,54.0,22.0,53.0,36.25,45.0,54.0,25.274725274725274,0.0,27.0,51.0,47.0,0.0,25.274725274725274,21.0,48.075784408608214
2020-10-26,0.0,79.0,0.0,51.0,21.505376344086017,19.0,48.0,40.0,95.0,63.75,0.0,24.0,23.07692307692308,24.0,24.0,45.0,41.0,24.705882352941174,45.05494505494506,39.0,60.72541994971419
2020-10-27,17.0,53.0,0.0,34.0,0.0,20.0,24.0,20.0,0.0,32.5,0.0,49.0,23.07692307692308,49.0,24.0,47.0,0.0,24.705882352941174,47.25274725274726,40.0,43.329700365800115
2020-10-28,34.0,78.0,0.0,34.0,0.0,58.0,73.0,0.0,0.0,95.0,41.0,24.0,23.07692307692308,47.0,24.0,23.0,42.0,24.705882352941174,91.2087912087912,39.0,64.49543681623736
2020-10-29,16.0,0.0,0.0,0.0,21.505376344086017,0.0,24.0,19.0,24.0,0.0,20.0,0.0,21.978021978021975,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.211775615586687
2020-10-30,31.0,47.0,16.0,16.0,20.43010752688172,18.0,44.0,18.0,65.0,88.75,0.0,90.0,20.87912087912088,65.0,43.0,41.0,19.0,67.05882352941177,63.736263736263744,36.0,69.55058895538025
2020-10-31,0.0,0.0,36.0,0.0,0.0,0.0,48.0,20.0,48.0,32.5,41.0,24.0,46.153846153846146,24.0,48.0,23.0,42.0,24.705882352941174,46.153846153846146,19.0,44.87365956022282
2020-11-01,0.0,25.0,17.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,21.978021978021975,69.0,23.0,0.0,0.0,0.0,0.0,19.0,16.658904462071927
2020-11-02,0.0,0.0,0.0,32.0,20.43010752688172,37.0,0.0,0.0,23.0,30.0,0.0,23.0,20.87912087912088,22.0,23.0,22.0,20.0,45.88235294117647,21.978021978021975,37.0,32.477345773574015
2020-11-03,31.0,23.0,16.0,16.0,39.784946236559136,17.0,0.0,0.0,44.0,57.5,19.0,22.0,20.87912087912088,0.0,22.0,0.0,0.0,22.352941176470583,20.87912087912088,18.0,33.44148397646723
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,5.324582992012791
2020-11-05,0.0,46.0,16.0,15.0,0.0,17.0,0.0,18.0,21.0,55.0,18.0,22.0,0.0,85.0,22.0,21.0,19.0,0.0,0.0,17.0,33.66510536885507
2020-11-06,31.0,0.0,33.0,31.0,20.43010752688172,18.0,45.0,0.0,22.0,0.0,19.0,23.0,20.87912087912088,44.0,22.0,43.0,19.0,23.529411764705888,20.87912087912088,0.0,37.419602900061534
2020-11-07,48.0,72.0,50.0,66.0,41.935483870967744,37.0,45.0,76.0,68.0,91.25,38.0,92.0,20.87912087912088,23.0,23.0,44.0,100.0,69.41176470588235,65.93406593406593,93.0,100.0
2020-11-08,17.0,0.0,0.0,17.0,21.505376344086017,19.0,47.0,19.0,68.0,31.25,60.0,23.0,43.956043956043956,71.0,24.0,0.0,40.0,48.235294117647065,23.07692307692308,19.0,50.84320953344882
2020-11-09,49.0,25.0,0.0,32.0,41.935483870967744,55.0,46.0,57.0,23.0,30.0,60.0,47.0,0.0,91.0,23.0,67.0,40.0,92.94117647058823,0.0,37.0,70.15367051978808
2020-11-10,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,21.978021978021975,46.0,0.0,0.0,0.0,0.0,0.0,0.0,8.843790715730568
2020-11-11,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,20.87912087912088,22.0,0.0,22.0,0.0,23.529411764705888,20.87912087912088,0.0,12.477357562866686
2020-11-12,0.0,0.0,0.0,32.0,41.935483870967744,0.0,24.0,19.0,23.0,0.0,0.0,47.0,21.978021978021975,0.0,0.0,0.0,0.0,23.529411764705888,43.956043956043956,0.0,23.737245319100534
2020-11-13,33.0,0.0,0.0,0.0,41.935483870967744,0.0,24.0,0.0,0.0,30.0,0.0,24.0,43.956043956043956,23.0,23.0,22.0,40.0,23.529411764705888,21.978021978021975,19.0,31.724119807119703
2020-11-14,34.0,26.0,18.0,17.0,22.580645161290327,20.0,24.0,20.0,0.0,65.0,21.0,0.0,0.0,25.0,24.0,0.0,21.0,0.0,0.0,0.0,28.99155099449213
2020-11-15,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.5,0.0,24.0,45.05494505494506,0.0,24.0,0.0,0.0,24.705882352941174,0.0,19.0,20.290167472498396
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,0.0,0.0,17.0,0.0,0.0,18.0,0.0,19.0,23.0,31.25,0.0,23.0,0.0,69.0,0.0,0.0,20.0,0.0,0.0,0.0,18.915151677271247
2020-11-18,48.0,49.0,34.0,33.0,41.935483870967744,37.0,46.0,38.0,69.0,31.25,40.0,93.0,42.857142857142854,23.0,69.0,45.0,61.0,23.529411764705888,43.956043956043956,37.0,77.76708752576062
2020-11-19,16.0,0.0,17.0,17.0,0.0,0.0,23.0,19.0,23.0,31.25,60.0,0.0,0.0,0.0,23.0,0.0,20.0,23.529411764705888,0.0,36.0,26.51809038977528
2020-11-20,33.0,0.0,53.0,34.0,0.0,39.0,24.0,20.0,48.0,63.75,42.0,0.0,0.0,0.0,24.0,23.0,21.0,24.705882352941174,46.153846153846146,39.0,45.91248173825509
2020-11-21,17.0,26.0,0.0,34.0,0.0,39.0,24.0,20.0,48.0,65.0,20.0,24.0,23.07692307692308,24.0,24.0,0.0,42.0,48.235294117647065,0.0,19.0,42.70935763539323
2020-11-22,0.0,0.0,52.0,50.0,21.505376344086017,0.0,24.0,60.0,47.0,31.25,41.0,24.0,0.0,24.0,0.0,46.0,21.0,48.235294117647065,45.05494505494506,38.0,49.2133699681872
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975248529295068
2020-11-24,16.0,74.0,33.0,32.0,20.43010752688172,55.0,23.0,38.0,46.0,60.0,38.0,47.0,42.857142857142854,46.0,23.0,65.0,40.0,47.058823529411775,21.978021978021975,36.0,69.07565162983427
2020-11-25,16.0,0.0,17.0,0.0,20.43010752688172,18.0,23.0,19.0,0.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,23.529411764705888,21.978021978021975,18.0,19.403599830666963
2020-11-26,33.0,26.0,18.0,17.0,21.505376344086017,0.0,24.0,20.0,23.0,95.0,20.0,24.0,21.978021978021975,23.0,24.0,22.0,20.0,0.0,23.07692307692308,38.0,42.38714343312336
2020-11-27,0.0,0.0,17.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,21.978021978021975,46.0,0.0,22.0,0.0,23.529411764705888,21.978021978021975,0.0,16.35896157671791
2020-11-28,16.0,50.0,0.0,33.0,21.505376344086017,37.0,47.0,39.0,23.0,0.0,20.0,23.0,42.857142857142854,23.0,46.0,22.0,0.0,23.529411764705888,21.978021978021975,18.0,43.53017952593091
2020-11-29,16.0,25.0,34.0,33.0,41.935483870967744,0.0,0.0,39.0,46.0,0.0,20.0,46.0,0.0,46.0,23.0,22.0,20.0,23.529411764705888,21.978021978021975,19.0,40.91709444823928
2020-11-30,32.0,0.0,0.0,16.0,20.43010752688172,37.0,46.0,19.0,0.0,62.5,19.0,23.0,0.0,0.0,46.0,22.0,0.0,0.0,43.956043956043956,0.0,33.22592616179469
2020-12-01,64.0,0.0,34.0,16.0,63.44086021505376,19.0,46.0,39.0,93.0,92.5,100.0,47.0,65.93406593406593,23.0,69.0,66.0,40.0,47.058823529411775,65.93406593406593,93.0,93.0829699451757
2020-12-02,16.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.978021978021975,0.0,8.586149603213821
2020-12-03,83.0,26.0,17.0,50.0,63.44086021505376,0.0,24.0,0.0,47.0,31.25,41.0,0.0,45.05494505494506,47.0,69.0,0.0,20.0,23.529411764705888,45.05494505494506,0.0,54.30474881289098
2020-12-04,32.0,0.0,0.0,32.0,41.935483870967744,36.0,45.0,0.0,23.0,90.0,19.0,23.0,0.0,22.0,22.0,44.0,58.0,0.0,0.0,0.0,41.904080300304635
2020-12-05,100.0,52.0,35.0,51.0,21.505376344086017,38.0,0.0,100.0,24.0,63.75,41.0,24.0,45.05494505494506,47.0,48.0,46.0,62.0,96.47058823529413,68.13186813186813,39.0,86.04464090280912
2020-12-06,0.0,25.0,17.0,17.0,21.505376344086017,0.0,0.0,19.0,0.0,0.0,40.0,0.0,21.978021978021975,46.0,23.0,22.0,20.0,47.058823529411775,0.0,19.0,29.074131557239088
2020-12-07,0.0,50.0,0.0,33.0,0.0,0.0,46.0,0.0,0.0,30.0,0.0,23.0,21.978021978021975,46.0,0.0,44.0,0.0,0.0,21.978021978021975,19.0,28.766149269681286
2020-12-08,33.0,25.0,67.0,0.0,62.365591397849464,56.0,0.0,38.0,69.0,62.5,40.0,70.0,65.93406593406593,0.0,23.0,44.0,40.0,47.058823529411775,21.978021978021975,37.0,68.86201621602281
2020-12-09,48.0,100.0,34.0,100.0,84.94623655913979,38.0,46.0,19.0,46.0,30.0,40.0,0.0,21.978021978021975,23.0,23.0,22.0,40.0,71.76470588235293,43.956043956043956,55.0,76.14540212176675
2020-12-10,0.0,26.0,17.0,50.0,0.0,19.0,48.0,20.0,0.0,32.5,0.0,24.0,21.978021978021975,0.0,24.0,67.0,62.0,24.705882352941174,45.05494505494506,0.0,41.32897084735504
2020-12-11,0.0,26.0,36.0,17.0,22.580645161290327,0.0,24.0,40.0,24.0,0.0,41.0,24.0,21.978021978021975,0.0,24.0,23.0,42.0,24.705882352941174,23.07692307692308,19.0,37.12964599328392
2020-12-12,17.0,53.0,18.0,17.0,22.580645161290327,19.0,49.0,0.0,72.0,31.25,21.0,25.0,23.07692307692308,24.0,0.0,23.0,0.0,0.0,91.2087912087912,0.0,43.46546063695086
2020-12-13,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,23.07692307692308,0.0,7.134676962002253
2020-12-14,49.0,25.0,17.0,33.0,43.01075268817203,19.0,23.0,38.0,24.0,0.0,0.0,70.0,0.0,70.0,23.0,44.0,40.0,47.058823529411775,0.0,37.0,51.70595847639509
2020-12-15,0.0,0.0,18.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066941879496044
2020-12-16,17.0,26.0,0.0,0.0,21.505376344086017,38.0,48.0,20.0,24.0,31.25,0.0,0.0,23.07692307692308,24.0,48.0,46.0,21.0,0.0,69.23076923076923,19.0,40.884472878527056
2020-12-17,53.0,55.0,55.0,0.0,22.580645161290327,100.0,25.0,42.0,50.0,33.75,43.0,25.0,70.32967032967035,74.0,25.0,48.0,66.0,25.882352941176467,47.25274725274726,40.0,77.36064434901336
2020-12-18,18.0,28.0,38.0,18.0,46.23655913978494,21.0,26.0,22.0,26.0,68.75,0.0,0.0,0.0,25.0,0.0,24.0,0.0,0.0,25.274725274725274,42.0,36.779237921468614
2020-12-19,37.0,56.0,57.0,38.0,24.731182795698924,63.0,0.0,22.0,52.0,68.75,22.0,26.0,100.0,26.0,27.0,50.0,23.0,0.0,100.0,42.0,71.66555343659188
2020-12-20,36.0,28.0,18.0,36.0,0.0,21.0,77.0,64.0,25.0,100.0,66.0,0.0,48.35164835164835,76.0,0.0,73.0,44.0,25.882352941176467,24.17582417582417,20.0,67.19364595925911
2020-12-21,35.0,27.0,18.0,18.0,22.580645161290327,20.0,0.0,0.0,25.0,32.5,0.0,0.0,23.07692307692308,25.0,74.0,48.0,0.0,0.0,47.25274725274726,20.0,37.39319936145312
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4.208138171106884
2020-12-23,18.0,54.0,0.0,35.0,0.0,39.0,0.0,21.0,0.0,0.0,21.0,25.0,23.07692307692308,72.0,49.0,0.0,0.0,25.882352941176467,0.0,20.0,34.6062920574155
2020-12-24,19.0,30.0,0.0,20.0,25.806451612903228,0.0,0.0,46.0,0.0,0.0,47.0,28.0,0.0,0.0,28.0,53.0,49.0,28.235294117647058,0.0,23.0,34.09809236187025
2020-12-25,0.0,0.0,20.0,20.0,0.0,23.0,28.0,0.0,0.0,37.5,0.0,28.0,26.37362637362637,56.0,0.0,28.0,0.0,0.0,0.0,23.0,24.89445452938841
2020-12-26,36.0,28.0,0.0,0.0,23.655913978494624,21.0,52.0,0.0,0.0,0.0,0.0,52.0,24.17582417582417,0.0,0.0,50.0,23.0,27.058823529411764,48.35164835164835,0.0,33.08474386064191
2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0611289001339843
2020-12-28,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,21.978021978021975,0.0,7.469704782307915
2020-12-29,16.0,25.0,17.0,16.0,40.86021505376344,0.0,23.0,0.0,45.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,42.857142857142854,18.0,28.48800971109405
2020-12-30,17.0,26.0,0.0,17.0,0.0,19.0,24.0,19.0,24.0,0.0,20.0,24.0,23.07692307692308,0.0,0.0,45.0,21.0,0.0,0.0,19.0,25.59895669236919
2020-12-31,53.0,54.0,55.0,36.0,22.580645161290327,60.0,25.0,42.0,100.0,98.75,22.0,51.0,24.17582417582417,25.0,100.0,24.0,44.0,50.58823529411765,24.17582417582417,20.0,79.9778583653034
2021-01-01,19.0,55.0,0.0,55.0,24.731182795698924,21.0,26.0,21.0,0.0,68.75,45.0,0.0,98.9010989010989,0.0,0.0,49.0,45.0,52.941176470588225,25.274725274725274,21.0,53.89836473183854
2021-01-02,0.0,26.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,32.5,0.0,24.0,0.0,0.0,24.0,23.0,0.0,24.705882352941174,0.0,0.0,17.36551616228081
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,22.0,0.0,23.529411764705888,23.07692307692308,19.0,13.621170853600375
2021-01-04,0.0,0.0,31.0,0.0,20.43010752688172,17.0,0.0,18.0,0.0,28.75,18.0,21.0,40.65934065934066,43.0,0.0,20.0,18.0,22.352941176470583,20.87912087912088,0.0,27.40197962369996
2021-01-05,15.0,24.0,16.0,15.0,19.354838709677423,17.0,22.0,18.0,22.0,57.5,19.0,43.0,40.65934065934066,21.0,0.0,42.0,19.0,43.529411764705884,20.87912087912088,0.0,40.78653862748682
2021-01-06,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,42.0,21.0,0.0,18.0,21.176470588235293,19.78021978021978,0.0,14.853584707914493
2021-01-07,0.0,0.0,0.0,15.0,0.0,0.0,0.0,18.0,0.0,28.75,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87912087912088,0.0,10.617314747588074
2021-01-08,0.0,50.0,17.0,16.0,21.505376344086017,0.0,0.0,20.0,0.0,31.25,20.0,24.0,0.0,23.0,0.0,0.0,41.0,23.529411764705888,43.956043956043956,0.0,28.4470854947192
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1470092709729
2021-01-10,35.0,84.0,56.0,0.0,48.387096774193544,21.0,52.0,65.0,0.0,35.0,0.0,26.0,48.35164835164835,49.0,0.0,100.0,68.0,51.764705882352935,49.45054945054945,21.0,69.55914992186051
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975248529295068
2021-01-12,16.0,25.0,17.0,0.0,21.505376344086017,0.0,23.0,19.0,0.0,31.25,20.0,47.0,21.978021978021975,23.0,0.0,22.0,40.0,70.58823529411767,21.978021978021975,38.0,39.27306400694256
2021-01-13,33.0,50.0,34.0,0.0,20.43010752688172,37.0,46.0,19.0,23.0,31.25,39.0,23.0,43.956043956043956,45.0,46.0,0.0,20.0,23.529411764705888,21.978021978021975,19.0,49.393544384802816
2021-01-14,0.0,25.0,17.0,0.0,21.505376344086017,0.0,0.0,20.0,0.0,31.25,0.0,24.0,21.978021978021975,0.0,0.0,0.0,20.0,23.529411764705888,0.0,19.0,19.173892924794053
2021-01-15,18.0,55.0,37.0,35.0,46.23655913978494,61.0,77.0,21.0,0.0,67.5,0.0,52.0,24.17582417582417,26.0,100.0,49.0,22.0,25.882352941176467,0.0,21.0,63.362085552732964
2021-01-16,0.0,0.0,0.0,19.0,0.0,21.0,0.0,0.0,26.0,35.0,22.0,0.0,0.0,53.0,27.0,0.0,0.0,0.0,0.0,22.0,19.3230834387561
2021-01-17,54.0,82.0,19.0,18.0,46.23655913978494,41.0,52.0,64.0,25.0,33.75,22.0,0.0,72.52747252747254,25.0,78.0,49.0,22.0,25.882352941176467,24.17582417582417,21.0,66.52054853191036
