date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-10-15,64.0,70.0,52.0,48.0,62.0,85.0,33.0,16.0,53.0,92.0,38.0,69.0,83.0,54.0,41.0,100.0,53.0,26.0,52.74725274725274,52.52525252525253,82.4517828579171
2020-10-16,57.0,83.0,33.0,89.0,56.0,98.0,35.0,59.0,100.0,76.0,100.0,16.0,54.0,19.0,87.0,66.0,100.0,100.0,32.967032967032964,100.0,98.06593950473189
2020-10-17,32.0,31.0,49.0,66.0,42.0,0.0,20.0,38.0,13.0,70.0,34.0,27.0,61.0,54.0,61.0,43.0,50.0,61.0,12.087912087912088,25.25252525252525,56.87677195832634
2020-10-18,79.0,54.0,77.0,58.0,33.0,46.0,61.0,10.0,52.0,90.0,35.0,47.0,51.0,44.0,38.0,78.0,26.0,32.0,38.46153846153846,77.77777777777777,74.01883087762282
2020-10-19,85.0,27.0,52.0,58.0,54.0,58.0,42.0,65.0,64.0,74.0,19.0,78.0,74.0,37.0,63.0,37.0,54.0,53.0,52.74725274725274,42.42424242424242,78.48142046682003
2020-10-20,27.0,52.0,40.0,46.0,43.0,9.0,16.0,24.0,62.0,65.0,28.0,30.0,10.0,36.0,30.0,45.0,31.0,17.0,20.87912087912088,20.2020202020202,46.98640612479018
2020-10-21,55.0,35.0,42.0,67.0,53.0,48.0,42.0,48.0,43.0,100.0,38.0,15.0,83.0,73.0,31.0,64.0,54.0,18.0,31.868131868131872,32.323232323232325,70.12434771418125
2020-10-22,74.0,80.0,31.0,57.0,27.0,29.0,8.0,16.0,32.0,47.0,38.0,39.0,52.0,9.0,21.0,74.0,21.0,18.0,42.857142857142854,53.535353535353536,55.43940167465385
2020-10-23,77.0,56.0,54.0,80.0,37.0,100.0,53.0,51.0,67.0,49.0,50.0,33.0,65.0,29.0,76.0,77.0,44.0,55.0,32.967032967032964,66.66666666666667,83.0542576868809
2020-10-24,32.0,52.0,12.0,22.0,52.0,34.0,69.0,48.0,50.0,55.0,45.0,45.0,24.0,64.0,24.0,65.0,75.0,51.0,37.362637362637365,61.61616161616161,66.14594709985306
2020-10-25,42.0,31.0,36.0,44.0,10.0,11.0,20.0,38.0,25.0,39.0,22.0,36.0,24.0,32.0,12.0,21.0,13.0,20.0,36.263736263736256,0.0,36.91171303495076
2020-10-26,19.0,54.0,53.0,48.0,64.0,48.0,51.0,25.0,43.0,61.0,59.0,55.0,64.0,28.0,42.0,46.0,54.0,63.0,53.846153846153854,64.64646464646465,71.73128851598644
2020-10-27,53.0,34.0,81.0,82.0,61.0,65.0,33.0,55.0,62.0,58.0,56.0,37.0,51.0,53.0,50.0,44.0,73.0,59.0,71.42857142857143,41.414141414141405,80.69146795792258
2020-10-28,27.0,17.0,20.0,46.0,43.0,46.0,33.0,8.0,42.0,84.0,28.0,15.0,20.0,9.0,20.0,27.0,31.0,17.0,9.89010989010989,51.51515151515152,42.83050874434715
2020-10-29,26.0,34.0,69.0,45.0,34.0,73.0,56.0,61.0,30.0,63.0,55.0,29.0,30.0,69.0,79.0,26.0,30.0,67.0,50.54945054945055,59.595959595959606,71.05776539153786
2020-10-30,43.0,25.0,59.0,53.0,67.0,54.0,55.0,31.0,81.0,19.0,63.0,7.0,39.0,69.0,49.0,43.0,70.0,49.0,79.12087912087912,78.78787878787878,74.49940465159581
2020-10-31,10.0,37.0,22.0,30.0,37.0,40.0,0.0,25.0,44.0,63.0,30.0,24.0,0.0,19.0,33.0,29.0,44.0,27.0,32.967032967032964,33.333333333333336,41.81416539688068
2020-11-01,29.0,9.0,66.0,70.0,28.0,40.0,80.0,60.0,34.0,63.0,41.0,33.0,87.0,48.0,22.0,19.0,56.0,64.0,43.956043956043956,55.555555555555564,68.34602079556335
2020-11-02,34.0,58.0,49.0,53.0,66.0,72.0,55.0,75.0,40.0,68.0,45.0,43.0,77.0,77.0,68.0,25.0,70.0,49.0,49.45054945054945,39.39393939393939,80.18720342055593
2020-11-03,59.0,25.0,59.0,36.0,42.0,44.0,40.0,38.0,10.0,86.0,27.0,43.0,59.0,34.0,10.0,34.0,30.0,33.0,39.56043956043956,20.2020202020202,55.39400370942008
2020-11-04,23.0,15.0,27.0,8.0,23.0,24.0,43.0,28.0,27.0,34.0,16.0,20.0,44.0,8.0,26.0,16.0,18.0,22.0,35.164835164835175,18.181818181818183,34.251613023457296
2020-11-05,48.0,31.0,0.0,17.0,23.0,25.0,7.0,0.0,0.0,29.0,8.0,28.0,18.0,16.0,18.0,48.0,38.0,8.0,0.0,18.181818181818183,27.39440873989213
2020-11-06,68.0,49.0,48.0,26.0,41.0,53.0,46.0,29.0,19.0,61.0,35.0,57.0,67.0,50.0,0.0,76.0,19.0,40.0,28.57142857142857,58.585858585858595,62.772172838915694
2020-11-07,27.0,26.0,51.0,19.0,35.0,47.0,25.0,16.0,31.0,26.0,38.0,23.0,62.0,36.0,51.0,9.0,63.0,43.0,30.76923076923077,21.21212121212121,48.99678575047771
2020-11-08,19.0,27.0,43.0,39.0,27.0,39.0,9.0,17.0,22.0,48.0,30.0,8.0,11.0,28.0,32.0,37.0,33.0,27.0,31.868131868131872,22.222222222222218,39.63735056003221
2020-11-09,26.0,33.0,19.0,35.0,16.0,44.0,16.0,15.0,30.0,31.0,18.0,22.0,29.0,0.0,19.0,51.0,30.0,0.0,19.78021978021978,20.2020202020202,34.15329875484323
2020-11-10,43.0,34.0,30.0,54.0,59.0,82.0,40.0,38.0,30.0,76.0,36.0,51.0,50.0,69.0,69.0,26.0,31.0,58.0,59.34065934065934,70.7070707070707,72.49184840182926
2020-11-11,9.0,26.0,50.0,28.0,43.0,56.0,33.0,47.0,52.0,65.0,74.0,30.0,41.0,62.0,71.0,27.0,73.0,60.0,61.53846153846154,82.82828282828281,71.43399422991544
2020-11-12,52.0,42.0,20.0,36.0,34.0,27.0,8.0,15.0,41.0,64.0,18.0,15.0,40.0,9.0,20.0,43.0,30.0,25.0,19.78021978021978,40.4040404040404,43.17486462792265
2020-11-13,26.0,26.0,30.0,27.0,34.0,28.0,8.0,15.0,31.0,32.0,37.0,7.0,30.0,17.0,51.0,35.0,20.0,17.0,70.32967032967035,41.414141414141405,41.99023047945483
2020-11-14,19.0,19.0,66.0,40.0,47.0,30.0,27.0,60.0,23.0,42.0,20.0,8.0,55.0,19.0,56.0,10.0,45.0,46.0,32.967032967032964,33.333333333333336,50.316781978511465
2020-11-15,10.0,9.0,32.0,79.0,46.0,40.0,9.0,42.0,22.0,83.0,40.0,24.0,54.0,38.0,22.0,10.0,22.0,36.0,65.93406593406593,55.555555555555564,53.284717945945246
2020-11-16,43.0,8.0,59.0,54.0,33.0,45.0,39.0,23.0,40.0,38.0,36.0,29.0,49.0,34.0,49.0,34.0,40.0,49.0,39.56043956043956,40.4040404040404,56.345289437222796
2020-11-17,26.0,25.0,20.0,36.0,8.0,18.0,16.0,15.0,20.0,12.0,36.0,14.0,29.0,34.0,10.0,34.0,30.0,16.0,19.78021978021978,20.2020202020202,31.631336209444264
2020-11-18,35.0,8.0,40.0,18.0,8.0,27.0,8.0,23.0,30.0,38.0,36.0,22.0,39.0,26.0,20.0,17.0,0.0,33.0,50.54945054945055,40.4040404040404,37.39375048539271
2020-11-19,44.0,34.0,40.0,36.0,25.0,36.0,24.0,0.0,20.0,32.0,45.0,22.0,39.0,35.0,10.0,44.0,30.0,25.0,29.67032967032967,30.303030303030305,43.30378013243953
2020-11-20,27.0,9.0,10.0,38.0,9.0,19.0,17.0,16.0,42.0,26.0,19.0,38.0,21.0,27.0,10.0,18.0,0.0,34.0,10.989010989010987,21.21212121212121,29.701594759494363
2020-11-21,39.0,28.0,22.0,30.0,28.0,0.0,18.0,17.0,11.0,42.0,10.0,24.0,22.0,29.0,33.0,48.0,0.0,28.0,10.989010989010987,33.333333333333336,34.105749265182425
2020-11-22,29.0,19.0,55.0,51.0,38.0,30.0,18.0,43.0,34.0,43.0,31.0,41.0,67.0,39.0,56.0,39.0,45.0,47.0,54.94505494505494,56.56565656565657,60.2756766644301
2020-11-23,9.0,0.0,40.0,18.0,34.0,9.0,16.0,0.0,20.0,13.0,18.0,7.0,20.0,0.0,0.0,9.0,21.0,25.0,40.65934065934066,10.1010101010101,22.320114361921444
2020-11-24,25.0,8.0,19.0,9.0,25.0,18.0,16.0,15.0,10.0,25.0,18.0,21.0,39.0,26.0,29.0,17.0,10.0,16.0,39.56043956043956,10.1010101010101,28.50981019155526
2020-11-25,25.0,32.0,19.0,43.0,49.0,35.0,30.0,15.0,19.0,55.0,0.0,14.0,38.0,25.0,48.0,42.0,10.0,16.0,9.89010989010989,0.0,37.821519931234405
2020-11-26,9.0,25.0,59.0,36.0,42.0,54.0,32.0,38.0,50.0,62.0,54.0,29.0,59.0,51.0,29.0,51.0,82.0,57.0,19.78021978021978,80.8080808080808,66.26192146487939
2020-11-27,25.0,41.0,19.0,0.0,33.0,18.0,16.0,8.0,10.0,25.0,9.0,0.0,29.0,26.0,20.0,17.0,20.0,8.0,29.67032967032967,10.1010101010101,26.21193411408343
2020-11-28,65.0,9.0,21.0,19.0,0.0,20.0,9.0,0.0,11.0,41.0,0.0,39.0,11.0,9.0,11.0,37.0,11.0,9.0,0.0,0.0,23.202055417670483
2020-11-29,19.0,9.0,32.0,49.0,9.0,30.0,34.0,41.0,22.0,41.0,20.0,24.0,21.0,28.0,21.0,38.0,44.0,9.0,31.868131868131872,22.222222222222218,39.27707019640378
2020-11-30,8.0,8.0,29.0,53.0,41.0,35.0,47.0,52.0,79.0,49.0,44.0,14.0,48.0,59.0,48.0,8.0,59.0,32.0,9.89010989010989,19.19191919191919,53.47151665595838
2020-12-01,17.0,16.0,19.0,18.0,41.0,62.0,31.0,37.0,39.0,24.0,35.0,21.0,29.0,25.0,48.0,17.0,20.0,48.0,29.67032967032967,39.39393939393939,44.39117177539078
2020-12-02,33.0,33.0,38.0,17.0,33.0,17.0,23.0,15.0,10.0,42.0,26.0,28.0,48.0,8.0,9.0,41.0,39.0,8.0,18.68131868131868,38.38383838383838,37.834133143210025
2020-12-03,33.0,32.0,47.0,35.0,49.0,35.0,15.0,15.0,19.0,30.0,17.0,35.0,38.0,33.0,29.0,33.0,29.0,32.0,19.78021978021978,48.48484848484848,44.9820891590123
2020-12-04,33.0,8.0,19.0,35.0,41.0,34.0,8.0,15.0,39.0,24.0,43.0,7.0,10.0,25.0,28.0,41.0,20.0,16.0,9.89010989010989,19.19191919191919,34.232545238200544
2020-12-05,27.0,35.0,21.0,28.0,53.0,29.0,25.0,24.0,64.0,47.0,48.0,24.0,53.0,37.0,63.0,9.0,32.0,18.0,52.74725274725274,21.21212121212121,51.22894035502393
2020-12-06,19.0,9.0,32.0,29.0,18.0,19.0,9.0,25.0,0.0,34.0,20.0,39.0,21.0,28.0,21.0,19.0,33.0,18.0,31.868131868131872,32.323232323232325,32.943414187727946
2020-12-07,0.0,40.0,29.0,17.0,24.0,17.0,38.0,22.0,10.0,24.0,35.0,21.0,38.0,25.0,19.0,41.0,39.0,0.0,18.68131868131868,48.48484848484848,36.47234615260643
2020-12-08,17.0,32.0,19.0,17.0,8.0,35.0,23.0,15.0,29.0,30.0,26.0,7.0,19.0,17.0,9.0,17.0,39.0,8.0,18.68131868131868,29.292929292929287,29.90141459131873
2020-12-09,17.0,16.0,48.0,17.0,24.0,35.0,8.0,37.0,49.0,42.0,35.0,21.0,38.0,42.0,38.0,33.0,29.0,40.0,38.46153846153846,19.19191919191919,45.15418711847935
2020-12-10,51.0,41.0,58.0,44.0,25.0,53.0,31.0,53.0,39.0,81.0,62.0,43.0,48.0,42.0,39.0,25.0,59.0,32.0,38.46153846153846,49.4949494949495,65.8561151643041
2020-12-11,18.0,34.0,10.0,18.0,43.0,9.0,49.0,55.0,41.0,39.0,19.0,22.0,61.0,45.0,51.0,17.0,52.0,34.0,61.53846153846154,31.313131313131308,51.14911799895751
2020-12-12,29.0,55.0,77.0,60.0,19.0,70.0,79.0,25.0,22.0,42.0,50.0,16.0,66.0,57.0,11.0,19.0,55.0,37.0,43.956043956043956,33.333333333333336,62.42141037145149
2020-12-13,48.0,9.0,11.0,30.0,37.0,20.0,9.0,34.0,11.0,42.0,30.0,24.0,33.0,28.0,44.0,29.0,11.0,18.0,43.956043956043956,22.222222222222218,38.49078799622132
2020-12-14,60.0,58.0,10.0,35.0,33.0,45.0,39.0,38.0,69.0,56.0,53.0,36.0,39.0,76.0,39.0,17.0,70.0,41.0,68.13186813186813,58.585858585858595,67.78442493071331
2020-12-15,0.0,9.0,40.0,27.0,34.0,54.0,32.0,47.0,51.0,25.0,27.0,15.0,40.0,35.0,0.0,9.0,30.0,17.0,29.67032967032967,10.1010101010101,38.317354331998466
2020-12-16,36.0,26.0,50.0,27.0,9.0,37.0,16.0,24.0,52.0,38.0,37.0,38.0,30.0,35.0,40.0,27.0,41.0,34.0,19.78021978021978,20.2020202020202,45.89843860912985
2020-12-17,27.0,35.0,42.0,47.0,27.0,28.0,17.0,41.0,21.0,60.0,39.0,16.0,31.0,45.0,10.0,45.0,32.0,9.0,31.868131868131872,42.42424242424242,46.569290324066756
2020-12-18,29.0,47.0,33.0,41.0,38.0,61.0,27.0,35.0,34.0,64.0,0.0,33.0,11.0,29.0,22.0,10.0,34.0,28.0,34.065934065934066,23.232323232323232,45.632985284932616
2020-12-19,52.0,10.0,36.0,33.0,41.0,44.0,19.0,28.0,61.0,61.0,55.0,35.0,60.0,21.0,36.0,42.0,61.0,30.0,36.263736263736256,36.36363636363637,57.47389597003479
2020-12-20,33.0,74.0,100.0,46.0,53.0,57.0,100.0,88.0,51.0,55.0,57.0,28.0,75.0,55.0,99.0,22.0,64.0,53.0,50.54945054945055,50.5050505050505,87.26383120275095
2020-12-21,48.0,47.0,33.0,30.0,28.0,30.0,36.0,34.0,34.0,77.0,20.0,33.0,33.0,29.0,44.0,58.0,22.0,27.0,21.978021978021975,44.444444444444436,52.55931828828556
2020-12-22,29.0,67.0,33.0,20.0,19.0,31.0,27.0,26.0,23.0,64.0,30.0,67.0,22.0,0.0,44.0,49.0,46.0,28.0,0.0,45.45454545454545,48.31032148653862
2020-12-23,41.0,100.0,36.0,54.0,10.0,33.0,57.0,37.0,49.0,60.0,11.0,52.0,59.0,42.0,71.0,51.0,12.0,50.0,36.263736263736256,12.12121212121212,62.93268935834424
2020-12-24,12.0,23.0,69.0,64.0,36.0,51.0,22.0,43.0,43.0,53.0,38.0,21.0,70.0,73.0,42.0,12.0,14.0,70.0,56.04395604395605,56.56565656565657,62.58859741642708
2020-12-25,40.0,26.0,75.0,41.0,51.0,69.0,48.0,71.0,91.0,67.0,55.0,34.0,15.0,26.0,30.0,26.0,92.0,25.0,60.439560439560445,30.303030303030305,70.09201086191908
2020-12-26,13.0,36.0,57.0,39.0,36.0,39.0,35.0,45.0,44.0,64.0,26.0,43.0,100.0,100.0,14.0,50.0,44.0,48.0,86.81318681318682,58.585858585858595,70.49959277001412
2020-12-27,47.0,45.0,53.0,48.0,23.0,36.0,53.0,52.0,54.0,59.0,61.0,30.0,79.0,69.0,52.0,58.0,54.0,67.0,13.186813186813184,81.81818181818181,74.57839519152687
2020-12-28,63.0,30.0,48.0,44.0,41.0,33.0,29.0,46.0,74.0,46.0,22.0,9.0,36.0,42.0,48.0,32.0,98.0,50.0,48.35164835164835,72.72727272727273,65.7208250688268
2020-12-29,42.0,41.0,24.0,44.0,20.0,33.0,10.0,9.0,25.0,61.0,55.0,53.0,48.0,0.0,24.0,31.0,25.0,30.0,12.087912087912088,37.373737373737384,44.99625402800965
2020-12-30,32.0,32.0,74.0,22.0,42.0,45.0,70.0,29.0,51.0,40.0,34.0,18.0,50.0,11.0,25.0,33.0,63.0,62.0,12.087912087912088,63.63636363636363,58.273495226615104
2020-12-31,59.0,34.0,27.0,37.0,45.0,24.0,11.0,31.0,55.0,43.0,0.0,40.0,40.0,47.0,13.0,70.0,54.0,22.0,40.65934065934066,41.414141414141405,52.89445221028344
2021-01-01,12.0,0.0,57.0,26.0,60.0,66.0,35.0,22.0,44.0,45.0,78.0,21.0,43.0,25.0,29.0,25.0,44.0,72.0,28.57142857142857,29.292929292929287,54.896953577381275
2021-01-02,81.0,22.0,39.0,24.0,34.0,12.0,32.0,10.0,13.0,50.0,24.0,29.0,26.0,35.0,39.0,34.0,27.0,22.0,13.186813186813184,26.262626262626267,42.68957989525995
2021-01-03,66.0,53.0,61.0,23.0,42.0,45.0,30.0,48.0,38.0,47.0,34.0,19.0,37.0,44.0,62.0,32.0,13.0,41.0,12.087912087912088,75.75757575757575,59.29101431419598
2021-01-04,27.0,35.0,40.0,28.0,9.0,47.0,25.0,8.0,0.0,46.0,19.0,23.0,41.0,27.0,20.0,18.0,10.0,34.0,20.87912087912088,41.414141414141405,37.418233073761385
2021-01-05,18.0,18.0,21.0,19.0,35.0,19.0,25.0,24.0,53.0,46.0,57.0,8.0,42.0,36.0,31.0,18.0,42.0,9.0,31.868131868131872,31.313131313131308,42.09380758477146
2021-01-06,44.0,43.0,71.0,46.0,52.0,46.0,33.0,39.0,52.0,65.0,28.0,38.0,81.0,62.0,81.0,27.0,42.0,43.0,50.54945054945055,72.72727272727273,73.22890948184815
2021-01-07,36.0,0.0,20.0,9.0,0.0,19.0,8.0,8.0,0.0,33.0,28.0,8.0,20.0,36.0,0.0,27.0,21.0,17.0,20.87912087912088,21.21212121212121,23.92919069168951
2021-01-08,46.0,63.0,32.0,29.0,64.0,29.0,43.0,41.0,43.0,54.0,78.0,47.0,42.0,28.0,64.0,83.0,43.0,35.0,21.978021978021975,63.63636363636363,68.42548323118658
2021-01-09,11.0,21.0,37.0,22.0,42.0,22.0,30.0,76.0,75.0,47.0,22.0,37.0,74.0,43.0,49.0,22.0,50.0,21.0,37.362637362637365,25.25252525252525,55.02310969183372
2021-01-10,21.0,31.0,49.0,22.0,61.0,0.0,0.0,47.0,63.0,39.0,22.0,9.0,24.0,42.0,24.0,32.0,37.0,30.0,36.263736263736256,49.4949494949495,46.02644231519066
2021-01-11,36.0,78.0,20.0,28.0,17.0,19.0,16.0,16.0,52.0,58.0,37.0,45.0,20.0,18.0,20.0,62.0,31.0,43.0,40.65934065934066,73.73737373737373,52.629518771170815
2021-01-12,54.0,26.0,31.0,37.0,35.0,18.0,41.0,31.0,62.0,52.0,56.0,38.0,20.0,18.0,41.0,45.0,31.0,9.0,40.65934065934066,41.414141414141405,52.390059701203654
2021-01-13,78.0,34.0,40.0,18.0,17.0,28.0,40.0,23.0,20.0,70.0,27.0,37.0,40.0,9.0,20.0,44.0,20.0,41.0,39.56043956043956,0.0,46.51654998179204
2021-01-14,53.0,43.0,50.0,46.0,35.0,55.0,32.0,39.0,71.0,64.0,74.0,45.0,50.0,44.0,100.0,44.0,51.0,42.0,50.54945054945055,81.81818181818181,77.12648796110106
2021-01-15,19.0,18.0,32.0,29.0,27.0,39.0,26.0,25.0,22.0,41.0,10.0,8.0,42.0,19.0,11.0,9.0,33.0,18.0,10.989010989010987,32.323232323232325,33.960909280612604
2021-01-16,31.0,51.0,12.0,11.0,41.0,11.0,38.0,55.0,73.0,46.0,33.0,0.0,84.0,31.0,59.0,31.0,49.0,60.0,24.17582417582417,24.24242424242424,55.08097690086584
2021-01-17,31.0,50.0,12.0,32.0,20.0,22.0,10.0,9.0,12.0,53.0,11.0,34.0,35.0,51.0,59.0,20.0,12.0,20.0,0.0,12.12121212121212,36.3970507958921
