date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-23,0.0,23.0,29.0,68.0,25.0,100.0,97.0,30.0,59.0,93.0,70.0,34.0,100.0,31.0,35.0,32.0,29.0,0.0,0.0,0.0,64.62585034013605
2020-10-24,0.0,0.0,0.0,0.0,28.0,74.0,36.0,100.0,33.0,69.0,38.0,0.0,72.0,0.0,77.0,70.0,32.0,0.0,0.0,28.0,49.65986394557822
2020-10-25,54.0,24.0,31.0,0.0,0.0,0.0,0.0,32.0,30.0,66.0,72.0,0.0,0.0,32.0,36.0,32.0,30.0,58.0,0.0,0.0,37.56613756613756
2020-10-26,25.0,21.0,0.0,66.0,24.0,0.0,61.0,57.0,0.0,30.0,65.0,63.0,32.0,59.0,98.0,30.0,55.0,0.0,47.0,0.0,55.40438397581254
2020-10-27,26.0,0.0,29.0,0.0,50.0,33.0,0.0,59.0,0.0,31.0,34.0,100.0,33.0,31.0,69.0,31.0,28.0,55.0,25.0,51.0,51.776266061980344
2020-10-28,52.0,45.0,58.0,69.0,100.0,66.0,32.0,30.0,0.0,31.0,67.0,67.0,98.0,93.0,52.0,94.0,87.0,82.0,100.0,100.0,100.0
2020-10-29,51.0,45.0,57.0,0.0,49.0,0.0,32.0,0.0,29.0,30.0,34.0,33.0,0.0,31.0,34.0,61.0,0.0,27.0,49.0,25.0,44.36885865457293
2020-10-30,0.0,40.0,26.0,30.0,22.0,0.0,29.0,27.0,0.0,56.0,31.0,30.0,0.0,0.0,76.0,55.0,0.0,0.0,0.0,22.0,33.56009070294785
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,66.0,24.0,32.0,31.0,57.0,0.0,29.0,65.0,0.0,94.0,89.0,33.0,30.0,83.0,54.0,24.0,24.0,55.55555555555554
2020-11-02,0.0,21.0,0.0,0.0,23.0,0.0,0.0,28.0,27.0,0.0,0.0,0.0,0.0,28.0,48.0,0.0,26.0,0.0,0.0,0.0,15.192743764172336
2020-11-03,24.0,63.0,0.0,0.0,23.0,0.0,30.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,97.0,29.0,0.0,25.0,23.0,0.0,25.850340136054424
2020-11-04,22.0,19.0,48.0,58.0,63.0,84.0,54.0,50.0,49.0,0.0,29.0,28.0,55.0,26.0,0.0,0.0,73.0,0.0,21.0,42.0,54.497354497354486
2020-11-05,0.0,100.0,25.0,0.0,0.0,59.0,28.0,26.0,26.0,54.0,30.0,59.0,0.0,0.0,61.0,28.0,26.0,24.0,0.0,22.0,42.93272864701436
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2.3431594860166287
2020-11-07,0.0,20.0,0.0,30.0,22.0,29.0,28.0,26.0,25.0,27.0,0.0,29.0,0.0,27.0,30.0,0.0,25.0,24.0,0.0,22.0,27.513227513227516
2020-11-08,24.0,63.0,26.0,32.0,23.0,30.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,27.0,25.0,0.0,23.0,27.362055933484502
2020-11-09,24.0,20.0,0.0,31.0,22.0,0.0,0.0,54.0,26.0,0.0,31.0,30.0,59.0,28.0,32.0,28.0,0.0,25.0,45.0,46.0,37.86848072562358
2020-11-10,25.0,0.0,27.0,32.0,23.0,62.0,30.0,0.0,28.0,29.0,0.0,0.0,0.0,0.0,33.0,29.0,27.0,26.0,23.0,0.0,29.78080120937264
2020-11-11,0.0,42.0,0.0,32.0,0.0,0.0,29.0,0.0,27.0,29.0,32.0,0.0,30.0,28.0,48.0,57.0,27.0,51.0,23.0,23.0,36.130007558578974
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,27.0,29.0,0.0,32.0,0.0,28.0,65.0,0.0,0.0,25.0,0.0,0.0,17.83824640967498
2020-11-13,0.0,0.0,0.0,0.0,0.0,31.0,0.0,28.0,27.0,0.0,32.0,0.0,0.0,29.0,32.0,0.0,27.0,0.0,0.0,0.0,15.570672713529856
2020-11-14,24.0,0.0,27.0,32.0,23.0,31.0,0.0,0.0,27.0,0.0,32.0,31.0,0.0,0.0,33.0,29.0,27.0,0.0,0.0,0.0,23.88510959939531
2020-11-15,25.0,22.0,0.0,66.0,0.0,0.0,0.0,56.0,83.0,29.0,63.0,63.0,62.0,59.0,33.0,0.0,27.0,26.0,24.0,24.0,50.03779289493575
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,50.0,42.0,27.0,32.0,24.0,95.0,31.0,57.0,56.0,30.0,0.0,0.0,31.0,0.0,66.0,58.0,55.0,26.0,71.0,0.0,56.764928193499614
2020-11-18,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5873015873015872
2020-11-19,0.0,63.0,0.0,0.0,47.0,0.0,61.0,0.0,0.0,29.0,0.0,31.0,31.0,29.0,65.0,29.0,55.0,0.0,24.0,0.0,35.071806500377924
2020-11-20,0.0,0.0,27.0,64.0,23.0,31.0,30.0,0.0,0.0,86.0,32.0,0.0,0.0,29.0,0.0,0.0,27.0,0.0,0.0,24.0,28.193499622071048
2020-11-21,25.0,22.0,0.0,67.0,0.0,33.0,0.0,0.0,57.0,30.0,0.0,33.0,32.0,30.0,34.0,0.0,28.0,0.0,0.0,24.0,31.36810279667423
2020-11-22,50.0,22.0,0.0,100.0,73.0,32.0,62.0,0.0,0.0,0.0,33.0,0.0,32.0,61.0,34.0,0.0,28.0,0.0,24.0,25.0,43.53741496598639
2020-11-23,48.0,21.0,0.0,31.0,23.0,30.0,29.0,0.0,27.0,0.0,31.0,0.0,30.0,29.0,32.0,0.0,27.0,25.0,0.0,23.0,30.68783068783069
2020-11-24,0.0,0.0,25.0,0.0,0.0,28.0,0.0,26.0,26.0,0.0,0.0,29.0,0.0,27.0,30.0,27.0,0.0,24.0,0.0,22.0,19.954648526077094
2020-11-25,43.0,0.0,24.0,0.0,41.0,27.0,0.0,49.0,0.0,0.0,28.0,0.0,0.0,0.0,29.0,26.0,24.0,23.0,0.0,0.0,23.733938019652303
2020-11-26,23.0,19.0,25.0,0.0,0.0,0.0,28.0,0.0,0.0,27.0,0.0,29.0,0.0,27.0,30.0,27.0,25.0,0.0,22.0,0.0,21.31519274376417
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,0.0,19.0,0.0,0.0,0.0,0.0,27.0,25.0,25.0,0.0,29.0,28.0,28.0,0.0,0.0,26.0,24.0,0.0,21.0,0.0,19.047619047619047
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,0.0,0.0,31.0,30.0,0.0,0.0,31.0,0.0,0.0,0.0,23.0,0.0,12.925170068027212
2020-11-30,45.0,0.0,25.0,30.0,44.0,28.0,28.0,77.0,100.0,27.0,87.0,57.0,84.0,53.0,60.0,26.0,100.0,47.0,22.0,43.0,74.30083144368858
2020-12-01,26.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,32.0,0.0,34.0,0.0,28.0,27.0,25.0,25.0,19.274376417233558
2020-12-02,51.0,0.0,28.0,0.0,0.0,64.0,32.0,0.0,28.0,30.0,33.0,0.0,64.0,31.0,0.0,60.0,0.0,0.0,0.0,0.0,31.82161753590325
2020-12-03,26.0,0.0,0.0,68.0,0.0,0.0,32.0,0.0,0.0,31.0,34.0,33.0,0.0,31.0,0.0,63.0,29.0,0.0,0.0,0.0,26.228269085411945
2020-12-04,50.0,0.0,55.0,33.0,47.0,32.0,0.0,28.0,56.0,29.0,98.0,63.0,94.0,30.0,66.0,29.0,28.0,52.0,48.0,24.0,65.15495086923657
2020-12-05,0.0,0.0,0.0,0.0,0.0,34.0,0.0,31.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,29.0,0.0,26.0,0.0,11.640211640211643
2020-12-06,26.0,23.0,58.0,0.0,25.0,0.0,32.0,29.0,0.0,0.0,33.0,66.0,0.0,0.0,35.0,0.0,29.0,0.0,0.0,25.0,28.798185941043076
2020-12-07,0.0,0.0,0.0,0.0,72.0,65.0,31.0,0.0,0.0,60.0,67.0,66.0,64.0,30.0,68.0,30.0,57.0,27.0,0.0,25.0,50.03779289493575
2020-12-08,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,3.8548752834467113
2020-12-09,23.0,0.0,53.0,0.0,23.0,0.0,29.0,54.0,53.0,56.0,0.0,0.0,30.0,56.0,31.0,85.0,52.0,49.0,23.0,23.0,48.37490551776266
2020-12-10,23.0,0.0,52.0,0.0,45.0,0.0,58.0,27.0,0.0,0.0,0.0,30.0,0.0,28.0,31.0,57.0,26.0,49.0,0.0,0.0,32.19954648526077
2020-12-11,0.0,21.0,27.0,32.0,23.0,0.0,0.0,0.0,27.0,28.0,0.0,0.0,0.0,29.0,32.0,0.0,26.0,26.0,0.0,24.0,22.297808012093725
2020-12-12,25.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6.424792139077853
2020-12-13,26.0,0.0,29.0,34.0,0.0,33.0,32.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,0.0,25.0,25.0,22.448979591836725
2020-12-14,72.0,0.0,27.0,62.0,45.0,60.0,88.0,27.0,0.0,28.0,93.0,61.0,0.0,56.0,31.0,57.0,53.0,100.0,23.0,92.0,73.69614512471655
2020-12-15,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,4.00604686318972
2020-12-16,24.0,0.0,27.0,65.0,0.0,63.0,0.0,28.0,55.0,28.0,0.0,31.0,31.0,58.0,33.0,59.0,27.0,26.0,24.0,0.0,43.764172335600904
2020-12-17,0.0,45.0,0.0,34.0,24.0,0.0,62.0,0.0,0.0,60.0,0.0,0.0,31.0,0.0,68.0,0.0,28.0,0.0,49.0,25.0,32.19954648526077
2020-12-18,0.0,0.0,29.0,0.0,0.0,0.0,33.0,0.0,30.0,0.0,69.0,0.0,0.0,31.0,0.0,0.0,58.0,28.0,25.0,0.0,22.90249433106576
2020-12-19,27.0,0.0,30.0,0.0,78.0,35.0,100.0,31.0,30.0,32.0,0.0,35.0,0.0,97.0,36.0,65.0,30.0,29.0,26.0,53.0,55.479969765684054
2020-12-20,0.0,46.0,29.0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,32.0,0.0,0.0,25.0,0.0,18.367346938775512
2020-12-21,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7384731670445952
2020-12-22,53.0,23.0,0.0,35.0,0.0,67.0,65.0,30.0,30.0,0.0,0.0,34.0,33.0,31.0,70.0,31.0,0.0,28.0,51.0,26.0,45.880574452003025
2020-12-23,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,7.029478458049887
